T, time, time_on_pso, time_on_solver, status
2.531,0.102,0.069,0.033,0
2.485,0.094,0.070,0.024,0
2.260,0.089,0.069,0.020,0
2.564,0.109,0.069,0.040,0
7.065,0.102,0.069,0.033,-5
0.886,0.558,0.069,0.489,-5
2.223,0.095,0.069,0.026,0
2.758,0.106,0.069,0.037,0
2.415,0.104,0.069,0.035,0
2.139,0.234,0.069,0.165,-5
2.304,0.091,0.070,0.021,0
5.189,0.648,0.070,0.578,-5
2.809,0.139,0.069,0.070,-5
2.907,0.698,0.069,0.629,-5
2.559,0.101,0.069,0.032,0
1.679,0.106,0.068,0.038,0
2.833,0.132,0.069,0.063,-5
2.538,0.101,0.070,0.031,0
2.167,0.137,0.069,0.068,-5
2.201,0.222,0.070,0.152,-5
2.320,0.100,0.069,0.031,0
1.122,0.113,0.068,0.045,0
2.732,0.107,0.069,0.038,0
2.432,0.101,0.069,0.032,0
2.906,0.113,0.070,0.043,0
2.317,0.203,0.069,0.134,0
1.705,0.106,0.069,0.037,0
2.174,0.173,0.069,0.104,-5
2.437,0.105,0.069,0.036,0
2.401,0.095,0.069,0.026,0
2.744,0.148,0.069,0.079,-5
2.456,0.106,0.069,0.037,0
2.052,0.163,0.070,0.093,-5
2.651,0.164,0.070,0.094,-5
2.011,0.315,0.069,0.246,-5
2.986,0.672,0.069,0.603,-5
1.772,0.105,0.069,0.036,0
2.656,0.280,0.069,0.211,-5
2.314,0.100,0.069,0.031,0
2.353,0.094,0.069,0.025,0
2.859,0.584,0.069,0.515,-5
2.213,0.097,0.069,0.028,0
2.209,0.106,0.069,0.037,0
2.206,0.108,0.069,0.039,0
2.005,0.174,0.069,0.105,0
2.340,0.099,0.069,0.030,0
2.894,0.686,0.069,0.617,-5
2.183,0.101,0.069,0.032,0
7.067,0.102,0.069,0.033,-5
2.457,0.101,0.068,0.033,0
1.578,0.099,0.069,0.030,0
1.825,0.265,0.069,0.196,-5
2.712,0.103,0.069,0.034,0
1.552,0.095,0.070,0.025,0
2.574,0.119,0.069,0.050,-5
2.567,0.104,0.069,0.035,0
2.874,0.109,0.069,0.040,0
2.157,0.276,0.069,0.207,-5
2.760,0.106,0.069,0.037,0
2.258,0.103,0.069,0.034,0
1.917,0.112,0.069,0.043,0
1.964,0.097,0.069,0.028,0
2.698,0.105,0.069,0.036,0
2.771,0.110,0.069,0.041,0
1.973,0.117,0.069,0.048,0
2.865,0.111,0.069,0.042,0
1.774,0.104,0.069,0.035,0
2.583,0.097,0.069,0.028,0
2.881,0.105,0.069,0.036,0
5.944,0.356,0.070,0.286,-5
2.153,0.100,0.069,0.031,0
3.075,0.104,0.070,0.034,0
2.697,0.101,0.069,0.032,0
2.852,0.109,0.069,0.040,0
2.536,0.135,0.069,0.066,-5
2.492,0.111,0.069,0.042,0
2.882,0.247,0.069,0.178,0
2.688,0.114,0.069,0.045,0
1.953,0.098,0.069,0.029,0
2.350,0.109,0.069,0.040,0
4.939,0.285,0.068,0.217,-5
2.758,0.105,0.070,0.035,0
2.701,0.104,0.070,0.034,0
2.155,0.105,0.070,0.035,0
2.172,0.099,0.069,0.030,0
2.499,0.096,0.069,0.027,0
2.019,0.107,0.072,0.035,0
2.886,0.105,0.071,0.034,0
2.783,0.114,0.070,0.044,-5
2.425,0.211,0.070,0.141,-5
2.536,0.106,0.070,0.036,0
2.566,0.111,0.070,0.041,0
2.036,0.110,0.071,0.039,0
2.621,0.145,0.070,0.075,-5
2.245,0.099,0.070,0.029,0
2.470,0.099,0.070,0.029,0
2.766,0.109,0.069,0.040,0
2.120,0.098,0.070,0.028,0
2.257,0.099,0.067,0.032,0
2.066,0.097,0.068,0.029,0
2.392,0.102,0.069,0.033,0
2.544,0.106,0.069,0.037,0
2.921,0.491,0.069,0.422,-5
3.122,0.139,0.070,0.069,0
2.737,0.153,0.069,0.084,-5
2.347,0.246,0.069,0.177,-5
2.708,0.134,0.069,0.065,-5
2.395,0.125,0.069,0.056,-5
2.397,0.097,0.069,0.028,0
2.850,0.112,0.069,0.043,0
2.755,0.148,0.069,0.079,-5
2.068,0.106,0.069,0.037,0
2.395,0.115,0.069,0.046,0
2.451,0.105,0.069,0.036,0
1.876,0.108,0.069,0.039,0
2.265,0.115,0.069,0.046,0
1.969,0.103,0.069,0.034,0
1.515,0.107,0.069,0.038,0
2.273,0.113,0.069,0.044,0
1.928,0.093,0.069,0.024,0
2.197,0.101,0.072,0.029,0
2.318,0.104,0.071,0.033,0
2.086,0.102,0.070,0.032,0
2.853,0.098,0.069,0.029,0
2.742,0.099,0.069,0.030,0
2.511,0.269,0.069,0.200,-5
3.044,0.256,0.069,0.187,-5
2.735,0.106,0.069,0.037,0
2.119,0.101,0.070,0.031,0
2.765,0.101,0.069,0.032,0
2.568,0.107,0.069,0.038,0
2.241,0.091,0.069,0.022,0
2.856,0.169,0.069,0.100,-5
2.891,0.624,0.070,0.554,-5
2.893,0.110,0.070,0.040,0
1.733,0.299,0.070,0.229,-5
2.381,0.260,0.070,0.190,0
3.063,0.334,0.070,0.264,-5
1.491,0.109,0.071,0.038,0
2.104,0.103,0.070,0.033,0
1.724,0.107,0.071,0.036,0
2.030,0.105,0.070,0.035,0
2.077,0.102,0.070,0.032,0
1.821,0.279,0.070,0.209,-5
3.004,0.139,0.070,0.069,-5
2.014,0.108,0.070,0.038,0
2.785,0.110,0.070,0.040,0
2.585,0.112,0.070,0.042,0
2.424,0.108,0.071,0.037,0
2.343,0.105,0.070,0.035,0
2.810,0.095,0.070,0.025,0
2.567,0.095,0.069,0.026,0
1.941,0.104,0.070,0.034,0
2.089,0.193,0.070,0.123,-5
2.816,0.130,0.070,0.060,-5
2.531,0.100,0.070,0.030,0
2.789,0.104,0.070,0.034,0
7.072,0.099,0.070,0.029,-5
2.071,0.097,0.070,0.027,0
2.512,0.096,0.070,0.026,0
2.890,0.105,0.070,0.035,0
3.008,0.140,0.070,0.070,-5
2.398,0.104,0.070,0.034,0
2.711,0.107,0.072,0.035,0
2.599,0.145,0.070,0.075,-5
2.699,0.114,0.070,0.044,0
2.832,0.703,0.071,0.632,-5
2.630,0.116,0.070,0.046,-5
2.727,0.102,0.070,0.032,0
7.774,0.157,0.068,0.089,-5
2.265,0.112,0.071,0.041,0
1.581,0.103,0.070,0.033,0
2.493,0.107,0.070,0.037,0
2.959,0.095,0.070,0.025,0
2.465,0.142,0.069,0.073,-5
2.010,0.106,0.070,0.036,0
2.291,0.096,0.070,0.026,0
2.639,0.269,0.069,0.200,0
1.980,0.114,0.071,0.043,0
2.034,0.095,0.070,0.025,0
2.833,0.116,0.070,0.046,0
1.963,0.103,0.070,0.033,0
2.455,0.260,0.070,0.190,0
2.280,0.099,0.070,0.029,0
2.560,0.110,0.070,0.040,0
2.633,0.114,0.070,0.044,0
2.367,0.102,0.071,0.031,0
1.406,0.098,0.070,0.028,0
2.001,0.107,0.070,0.037,0
1.412,0.106,0.070,0.036,0
2.474,0.094,0.070,0.024,0
1.961,0.098,0.069,0.029,0
2.321,0.094,0.070,0.024,0
2.804,0.096,0.070,0.026,0
1.807,0.101,0.069,0.032,0
2.274,0.090,0.070,0.020,0
2.916,0.122,0.069,0.053,-5
2.359,0.208,0.070,0.138,-5
2.617,0.101,0.070,0.031,0
2.523,0.101,0.070,0.031,0
5.093,0.678,0.070,0.608,-5
2.814,0.104,0.070,0.034,0
2.965,0.149,0.070,0.079,0
3.184,0.212,0.070,0.142,0
2.324,0.265,0.070,0.195,0
2.762,0.099,0.071,0.028,0
2.599,0.111,0.070,0.041,0
2.255,0.101,0.067,0.034,0
2.647,0.102,0.068,0.034,0
2.871,0.098,0.069,0.029,0
2.326,0.106,0.070,0.036,0
2.520,0.103,0.069,0.034,0
2.241,0.101,0.069,0.032,0
1.776,0.275,0.069,0.206,-5
2.857,0.103,0.070,0.033,0
2.739,0.233,0.070,0.163,-5
2.201,0.104,0.069,0.035,0
2.817,0.186,0.069,0.117,-5
2.289,0.104,0.069,0.035,0
2.454,0.124,0.070,0.054,-5
2.723,0.208,0.069,0.139,0
1.989,0.090,0.070,0.020,0
2.496,0.101,0.070,0.031,0
2.303,0.168,0.069,0.099,-5
2.803,0.200,0.069,0.131,0
1.976,0.092,0.069,0.023,0
2.690,0.097,0.068,0.029,0
2.412,0.108,0.069,0.039,0
2.635,0.103,0.067,0.036,0
1.914,0.100,0.068,0.032,0
2.426,0.093,0.068,0.025,0
1.994,0.098,0.068,0.030,0
2.588,0.109,0.068,0.041,0
2.722,0.093,0.068,0.025,0
2.295,0.103,0.069,0.034,0
2.294,0.117,0.083,0.034,0
1.906,0.096,0.068,0.028,0
2.426,0.093,0.069,0.024,0
2.630,0.100,0.068,0.032,0
2.410,0.099,0.068,0.031,0
1.562,0.098,0.068,0.030,0
2.420,0.098,0.069,0.029,0
0.996,0.097,0.068,0.029,0
1.803,0.389,0.068,0.321,-5
2.502,0.143,0.069,0.074,-5
1.676,0.108,0.069,0.039,0
2.684,0.115,0.069,0.046,-5
2.502,0.119,0.069,0.050,-5
2.809,0.106,0.069,0.037,0
1.812,0.104,0.069,0.035,0
2.133,0.103,0.069,0.034,0
2.171,0.093,0.069,0.024,0
2.386,0.089,0.068,0.021,0
2.841,0.092,0.068,0.024,0
2.505,0.108,0.068,0.040,0
2.652,0.090,0.069,0.021,0
2.495,0.099,0.068,0.031,0
2.809,0.652,0.068,0.584,-5
1.946,0.203,0.069,0.134,0
2.488,0.107,0.069,0.038,0
3.091,0.276,0.068,0.208,0
2.927,0.173,0.069,0.104,-5
1.876,0.098,0.069,0.029,0
2.772,0.097,0.069,0.028,0
2.201,0.103,0.068,0.035,0
2.417,0.105,0.069,0.036,0
2.296,0.090,0.068,0.022,0
2.088,0.099,0.068,0.031,0
2.727,0.101,0.069,0.032,0
2.604,0.102,0.068,0.034,0
2.970,0.627,0.069,0.558,-5
2.667,0.099,0.069,0.030,0
2.539,0.093,0.069,0.024,0
2.746,0.102,0.068,0.034,0
2.876,0.115,0.068,0.047,0
2.348,0.125,0.069,0.056,0
2.182,0.112,0.069,0.043,0
2.853,0.107,0.069,0.038,0
2.716,0.097,0.068,0.029,0
2.364,0.098,0.068,0.030,0
1.955,0.095,0.069,0.026,0
2.726,0.105,0.068,0.037,0
2.153,0.269,0.068,0.201,-5
2.337,0.098,0.069,0.029,0
2.778,0.283,0.069,0.214,0
2.261,0.100,0.069,0.031,0
2.377,0.099,0.069,0.030,0
2.326,0.102,0.068,0.034,0
2.628,0.099,0.069,0.030,0
2.523,0.115,0.069,0.046,0
2.414,0.213,0.068,0.145,0
2.834,0.109,0.069,0.040,0
1.207,0.100,0.069,0.031,0
4.922,0.689,0.069,0.620,-5
1.873,0.114,0.069,0.045,0
2.604,0.132,0.069,0.063,-5
2.378,0.106,0.069,0.037,0
2.546,0.103,0.069,0.034,0
2.001,0.104,0.069,0.035,0
2.475,0.100,0.069,0.031,0
2.590,0.103,0.069,0.034,0
2.801,0.105,0.069,0.036,0
1.986,0.093,0.068,0.025,0
1.645,0.231,0.068,0.163,-5
2.650,0.132,0.069,0.063,-5
2.728,0.095,0.069,0.026,0
1.954,0.103,0.068,0.035,0
2.957,0.772,0.068,0.704,-5
2.740,0.278,0.069,0.209,0
2.779,0.099,0.070,0.029,0
2.099,0.104,0.070,0.034,0
7.011,0.300,0.069,0.231,-5
2.875,0.107,0.069,0.038,0
2.558,0.107,0.071,0.036,0
2.151,0.098,0.069,0.029,0
2.574,0.105,0.070,0.035,0
2.710,0.107,0.070,0.037,0
2.767,0.133,0.070,0.063,-5
2.482,0.103,0.070,0.033,0
2.827,0.168,0.070,0.098,-5
2.262,0.092,0.070,0.022,0
3.074,0.123,0.070,0.053,0
5.052,0.695,0.070,0.625,-5
2.572,0.100,0.069,0.031,0
7.083,0.131,0.068,0.063,-5
2.293,0.106,0.069,0.037,0
2.148,0.104,0.070,0.034,0
2.379,0.106,0.069,0.037,0
1.802,0.109,0.069,0.040,0
2.784,0.191,0.069,0.122,-5
2.740,0.100,0.071,0.029,0
2.652,0.135,0.069,0.066,-5
2.326,0.106,0.069,0.037,0
2.642,0.101,0.069,0.032,0
2.403,0.096,0.069,0.027,0
2.743,0.143,0.070,0.073,-5
2.328,0.216,0.069,0.147,-5
2.805,0.119,0.069,0.050,0
2.114,0.096,0.070,0.026,0
3.119,0.121,0.069,0.052,0
2.751,0.098,0.067,0.031,0
2.565,0.102,0.067,0.035,0
5.698,0.614,0.068,0.546,-5
2.884,0.168,0.069,0.099,-5
2.545,0.094,0.069,0.025,0
2.536,0.101,0.069,0.032,0
3.145,0.199,0.069,0.130,-5
2.973,0.098,0.070,0.028,0
2.138,0.100,0.070,0.030,0
2.621,0.095,0.069,0.026,0
1.959,0.216,0.069,0.147,0
1.836,0.111,0.069,0.042,0
2.568,0.097,0.069,0.028,0
2.186,0.092,0.069,0.023,0
2.946,0.645,0.068,0.577,-5
2.517,0.094,0.069,0.025,0
2.942,0.106,0.070,0.036,0
2.725,0.113,0.069,0.044,0
2.890,0.143,0.069,0.074,-5
2.855,0.142,0.069,0.073,-5
7.091,0.467,0.070,0.397,-5
2.563,0.108,0.069,0.039,0
2.891,0.137,0.069,0.068,-5
2.066,0.098,0.068,0.030,0
2.625,0.104,0.068,0.036,0
2.441,0.274,0.069,0.205,0
2.520,0.100,0.070,0.030,0
1.678,0.105,0.069,0.036,0
2.638,0.109,0.070,0.039,0
2.941,0.184,0.069,0.115,0
2.590,0.103,0.070,0.033,0
2.416,0.099,0.070,0.029,0
2.157,0.110,0.069,0.041,0
2.729,0.106,0.069,0.037,0
1.325,0.108,0.070,0.038,0
1.967,0.095,0.070,0.025,0
2.850,0.101,0.069,0.032,0
2.478,0.109,0.069,0.040,0
2.370,0.108,0.069,0.039,0
1.826,0.115,0.069,0.046,0
2.666,0.130,0.070,0.060,-5
2.768,0.101,0.070,0.031,0
2.763,0.246,0.070,0.176,-5
2.396,0.101,0.069,0.032,0
1.813,0.101,0.069,0.032,0
1.750,0.102,0.069,0.033,0
1.892,0.101,0.069,0.032,0
2.768,0.101,0.069,0.032,0
2.521,0.090,0.069,0.021,0
2.386,0.103,0.069,0.034,0
2.161,0.107,0.068,0.039,0
2.807,0.099,0.069,0.030,0
2.060,0.090,0.070,0.020,0
2.321,0.244,0.069,0.175,-5
2.298,0.102,0.069,0.033,0
2.887,0.143,0.070,0.073,-5
2.798,0.102,0.070,0.032,0
2.471,0.125,0.070,0.055,-5
1.912,0.102,0.069,0.033,0
2.388,0.098,0.069,0.029,0
2.383,0.101,0.069,0.032,0
2.689,0.487,0.069,0.418,-5
2.970,0.329,0.071,0.258,-5
2.753,0.095,0.070,0.025,0
2.628,0.104,0.069,0.035,0
2.585,0.223,0.069,0.154,-5
2.875,0.136,0.070,0.066,-5
2.927,0.110,0.070,0.040,0
2.277,0.108,0.069,0.039,0
2.762,0.140,0.069,0.071,-5
2.818,0.103,0.069,0.034,0
2.865,0.097,0.070,0.027,0
2.677,0.109,0.069,0.040,0
2.606,0.102,0.069,0.033,0
2.574,0.103,0.069,0.034,0
1.126,0.108,0.069,0.039,0
2.550,0.096,0.069,0.027,0
2.923,0.705,0.069,0.636,-5
2.791,0.101,0.069,0.032,0
5.008,0.640,0.069,0.571,-5
2.640,0.105,0.069,0.036,0
7.050,0.110,0.070,0.040,-5
2.409,0.096,0.070,0.026,0
2.685,0.094,0.069,0.025,0
2.202,0.097,0.069,0.028,0
5.727,0.258,0.069,0.189,-5
2.906,0.702,0.070,0.632,-5
2.199,0.098,0.069,0.029,0
7.140,0.106,0.069,0.037,-5
2.209,0.143,0.069,0.074,-5
2.177,0.096,0.070,0.026,0
2.387,0.126,0.069,0.057,-5
2.626,0.113,0.069,0.044,0
2.663,0.107,0.069,0.038,0
2.674,0.095,0.069,0.026,0
4.840,0.197,0.069,0.128,-5
2.545,0.102,0.069,0.033,0
2.937,0.101,0.069,0.032,0
2.372,0.103,0.069,0.034,0
2.828,0.103,0.069,0.034,0
2.464,0.242,0.069,0.173,-5
2.368,0.101,0.070,0.031,0
2.426,0.092,0.070,0.022,0
2.606,0.098,0.069,0.029,0
2.447,0.094,0.069,0.025,0
2.315,0.102,0.069,0.033,0
2.062,0.102,0.069,0.033,0
2.987,0.104,0.069,0.035,0
2.536,0.106,0.070,0.036,0
2.053,0.100,0.069,0.031,0
2.231,0.100,0.070,0.030,0
2.913,0.103,0.070,0.033,0
2.370,0.104,0.070,0.034,0
2.010,0.099,0.069,0.030,0
2.915,0.103,0.069,0.034,0
2.386,0.108,0.069,0.039,0
2.589,0.098,0.070,0.028,0
1.380,0.104,0.069,0.035,0
2.708,0.243,0.069,0.174,0
7.069,0.122,0.069,0.053,-5
2.913,0.472,0.070,0.402,-5
2.350,0.097,0.070,0.027,0
2.600,0.094,0.068,0.026,0
2.499,0.109,0.068,0.041,0
2.749,0.106,0.069,0.037,0
2.691,0.247,0.068,0.179,0
2.587,0.098,0.070,0.028,0
2.467,0.106,0.069,0.037,0
2.521,0.111,0.068,0.043,0
2.956,0.125,0.069,0.056,0
2.271,0.101,0.069,0.032,0
2.601,0.101,0.068,0.033,0
2.246,0.092,0.068,0.024,0
2.788,0.096,0.068,0.028,0
2.927,0.095,0.068,0.027,0
1.830,0.094,0.069,0.025,0
2.284,0.100,0.070,0.030,0
2.678,0.114,0.069,0.045,0
2.773,0.101,0.069,0.032,0
2.629,0.097,0.069,0.028,0
2.799,0.092,0.069,0.023,0
2.115,0.241,0.069,0.172,0
2.232,0.098,0.069,0.029,0
2.662,0.104,0.069,0.035,0
5.246,0.156,0.069,0.087,-5
2.871,0.121,0.069,0.052,-5
2.688,0.109,0.069,0.040,0
2.297,0.103,0.072,0.031,0
1.893,0.237,0.069,0.168,0
2.579,0.102,0.069,0.033,0
2.753,0.218,0.072,0.146,0
2.177,0.101,0.069,0.032,0
2.642,0.565,0.072,0.493,-5
2.725,0.101,0.069,0.032,0
3.005,0.099,0.071,0.028,0
2.544,0.096,0.069,0.027,0
2.452,0.271,0.069,0.202,-5
2.208,0.098,0.069,0.029,0
2.698,0.266,0.071,0.195,-5
2.510,0.300,0.069,0.231,0
2.810,0.204,0.069,0.135,0
1.993,0.102,0.068,0.034,0
2.077,0.105,0.069,0.036,0
2.137,0.095,0.069,0.026,0
2.415,0.090,0.069,0.021,0
2.115,0.222,0.068,0.154,-5
2.535,0.109,0.069,0.040,0
2.531,0.098,0.068,0.030,0
2.271,0.094,0.068,0.026,0
6.329,0.287,0.068,0.219,-5
2.842,0.095,0.069,0.026,0
2.962,0.680,0.069,0.611,-5
2.965,0.103,0.069,0.034,0
2.907,0.173,0.070,0.103,-5
2.926,0.127,0.069,0.058,-5
2.680,0.115,0.068,0.047,0
2.912,0.103,0.067,0.036,0
2.866,0.129,0.068,0.061,0
3.052,0.105,0.070,0.035,0
2.636,0.143,0.069,0.074,-5
2.177,0.101,0.069,0.032,0
2.289,0.096,0.070,0.026,0
2.906,0.105,0.069,0.036,0
2.592,0.096,0.069,0.027,0
2.762,0.102,0.069,0.033,0
2.883,0.109,0.069,0.040,0
2.331,0.098,0.069,0.029,0
3.005,0.187,0.069,0.118,-5
2.097,0.102,0.069,0.033,0
2.257,0.105,0.069,0.036,0
2.310,0.095,0.069,0.026,0
2.689,0.095,0.070,0.025,0
2.391,0.095,0.069,0.026,0
2.562,0.110,0.072,0.038,0
2.740,0.147,0.116,0.031,0
2.369,0.096,0.072,0.024,0
3.109,0.100,0.070,0.030,0
2.554,0.097,0.072,0.025,0
2.501,0.102,0.069,0.033,0
2.559,0.098,0.070,0.028,0
2.369,0.104,0.070,0.034,0
2.804,0.110,0.071,0.039,0
1.748,0.105,0.070,0.035,0
2.958,0.142,0.070,0.072,-5
2.114,0.106,0.069,0.037,0
2.275,0.098,0.070,0.028,0
2.348,0.104,0.070,0.034,0
2.157,0.178,0.069,0.109,-5
2.859,0.360,0.069,0.291,-5
2.327,0.145,0.071,0.074,0
2.256,0.099,0.069,0.030,0
2.508,0.113,0.071,0.042,0
2.764,0.104,0.070,0.034,0
1.681,0.115,0.069,0.046,0
2.534,0.262,0.071,0.191,0
2.346,0.099,0.070,0.029,0
2.819,0.155,0.070,0.085,-5
2.806,0.200,0.069,0.131,0
2.088,0.096,0.069,0.027,0
2.751,0.111,0.069,0.042,0
1.430,0.105,0.069,0.036,0
2.669,0.107,0.070,0.037,0
2.968,0.177,0.070,0.107,-5
2.774,0.136,0.070,0.066,-5
2.741,0.108,0.069,0.039,0
2.092,0.099,0.069,0.030,0
2.448,0.107,0.069,0.038,0
2.344,0.102,0.069,0.033,0
2.518,0.097,0.069,0.028,0
2.529,0.098,0.069,0.029,0
2.408,0.099,0.069,0.030,0
2.628,0.107,0.069,0.038,0
2.731,0.133,0.069,0.064,-5
2.039,0.093,0.070,0.023,0
2.143,0.092,0.069,0.023,0
2.047,0.203,0.069,0.134,0
2.242,0.094,0.069,0.025,0
2.439,0.096,0.069,0.027,0
2.371,0.105,0.069,0.036,0
2.972,0.484,0.069,0.415,-5
2.801,0.130,0.069,0.061,-5
2.824,0.257,0.070,0.187,0
2.725,0.100,0.070,0.030,0
2.301,0.129,0.070,0.059,-5
5.225,0.704,0.070,0.634,-5
2.718,0.105,0.070,0.035,0
1.959,0.096,0.069,0.027,0
2.397,0.107,0.069,0.038,0
2.595,0.094,0.069,0.025,0
2.566,0.103,0.069,0.034,0
2.514,0.107,0.069,0.038,0
2.311,0.101,0.070,0.031,0
2.747,0.104,0.069,0.035,0
2.584,0.096,0.069,0.027,0
2.229,0.095,0.069,0.026,0
2.342,0.099,0.069,0.030,0
2.882,0.127,0.069,0.058,-5
2.364,0.095,0.069,0.026,0
2.815,0.120,0.069,0.051,-5
2.191,0.102,0.069,0.033,0
2.201,0.101,0.069,0.032,0
2.744,0.221,0.069,0.152,-5
7.001,0.125,0.069,0.056,-5
2.780,0.234,0.070,0.164,0
2.622,0.102,0.070,0.032,0
2.426,0.101,0.070,0.031,0
2.686,0.100,0.069,0.031,0
2.304,0.096,0.069,0.027,0
2.162,0.099,0.070,0.029,0
2.890,0.134,0.069,0.065,-5
2.430,0.109,0.069,0.040,0
5.088,0.693,0.070,0.623,-5
5.058,0.684,0.069,0.615,-5
2.366,0.098,0.069,0.029,0
1.381,0.091,0.069,0.022,0
4.968,0.726,0.069,0.657,-5
2.760,0.118,0.069,0.049,0
2.812,0.141,0.069,0.072,-5
2.302,0.096,0.070,0.026,0
2.645,0.130,0.069,0.061,-5
2.408,0.103,0.069,0.034,0
2.585,0.155,0.070,0.085,-5
2.885,0.175,0.069,0.106,-5
2.587,0.097,0.069,0.028,0
2.806,0.129,0.069,0.060,-5
2.674,0.100,0.069,0.031,0
2.834,0.108,0.069,0.039,0
1.900,0.101,0.069,0.032,0
2.310,0.102,0.069,0.033,0
2.259,0.108,0.070,0.038,0
2.279,0.096,0.069,0.027,0
2.530,0.102,0.069,0.033,0
2.171,0.093,0.069,0.024,0
2.165,0.111,0.069,0.042,0
2.240,0.095,0.069,0.026,0
2.948,0.131,0.069,0.062,-5
2.393,0.111,0.069,0.042,0
7.105,0.156,0.069,0.087,-5
2.042,0.093,0.070,0.023,0
2.371,0.100,0.069,0.031,0
2.489,0.102,0.069,0.033,0
2.403,0.105,0.069,0.036,0
2.568,0.106,0.069,0.037,0
7.173,0.083,0.069,0.014,-5
2.222,0.234,0.069,0.165,0
2.880,0.142,0.069,0.073,-5
3.256,0.133,0.070,0.063,0
2.672,0.173,0.070,0.103,-5
2.823,0.097,0.069,0.028,0
5.723,0.226,0.069,0.157,-5
2.589,0.124,0.070,0.054,0
2.584,0.104,0.069,0.035,0
2.510,0.111,0.069,0.042,0
2.906,0.101,0.069,0.032,0
2.400,0.101,0.069,0.032,0
1.976,0.103,0.069,0.034,0
2.764,0.191,0.069,0.122,-5
2.719,0.099,0.069,0.030,0
2.006,0.103,0.069,0.034,0
2.874,0.104,0.069,0.035,0
2.102,0.105,0.069,0.036,0
2.380,0.095,0.069,0.026,0
2.177,0.097,0.069,0.028,0
2.747,0.105,0.069,0.036,0
2.253,0.102,0.069,0.033,0
2.892,0.653,0.069,0.584,-5
2.286,0.105,0.069,0.036,0
2.477,0.102,0.069,0.033,0
2.261,0.094,0.069,0.025,0
2.446,0.097,0.069,0.028,0
2.854,0.157,0.069,0.088,-5
2.311,0.103,0.069,0.034,0
2.353,0.099,0.069,0.030,0
2.264,0.099,0.069,0.030,0
2.499,0.313,0.069,0.244,-5
2.319,0.096,0.069,0.027,0
2.671,0.107,0.070,0.037,0
1.547,0.107,0.069,0.038,0
2.749,0.111,0.069,0.042,-5
2.321,0.100,0.069,0.031,0
2.553,0.249,0.069,0.180,0
2.218,0.099,0.071,0.028,0
2.837,0.143,0.104,0.039,0
2.201,0.263,0.071,0.192,-5
2.793,0.104,0.070,0.034,0
2.530,0.110,0.070,0.040,0
3.052,0.108,0.070,0.038,0
2.420,0.113,0.070,0.043,0
2.458,0.104,0.069,0.035,0
2.524,0.097,0.070,0.027,0
2.352,0.113,0.069,0.044,0
2.264,0.124,0.069,0.055,-5
2.495,0.107,0.071,0.036,0
2.341,0.098,0.070,0.028,0
2.543,0.099,0.069,0.030,0
2.448,0.098,0.069,0.029,0
2.851,0.097,0.069,0.028,0
1.997,0.103,0.069,0.034,0
2.977,0.144,0.069,0.075,-5
2.150,0.109,0.070,0.039,0
2.605,0.161,0.070,0.091,-5
2.617,0.126,0.070,0.056,0
2.646,0.092,0.069,0.023,0
2.815,0.096,0.069,0.027,0
2.715,0.104,0.069,0.035,0
2.978,0.146,0.069,0.077,-5
2.801,0.104,0.069,0.035,0
7.083,0.384,0.069,0.315,-5
2.309,0.104,0.071,0.033,0
1.738,0.098,0.069,0.029,0
2.784,0.117,0.069,0.048,-5
2.669,0.099,0.069,0.030,0
1.946,0.233,0.066,0.167,-5
5.436,0.711,0.069,0.642,-5
1.677,0.104,0.069,0.035,0
2.085,0.106,0.069,0.037,0
2.436,0.248,0.069,0.179,-5
2.859,0.157,0.069,0.088,-5
2.636,0.109,0.069,0.040,0
2.013,0.101,0.069,0.032,0
2.845,0.145,0.068,0.077,-5
2.003,0.100,0.069,0.031,0
2.640,0.109,0.068,0.041,0
2.815,0.152,0.068,0.084,-5
2.265,0.106,0.069,0.037,0
2.887,0.140,0.068,0.072,0
2.185,0.201,0.069,0.132,0
2.941,0.153,0.070,0.083,-5
2.191,0.319,0.070,0.249,0
2.884,0.108,0.069,0.039,0
2.880,0.116,0.069,0.047,0
2.864,0.471,0.069,0.402,-5
3.040,0.109,0.069,0.040,0
2.295,0.103,0.069,0.034,0
2.915,0.183,0.069,0.114,-5
2.013,0.117,0.083,0.034,0
2.163,0.095,0.069,0.026,0
1.526,0.116,0.069,0.047,0
7.072,0.130,0.069,0.061,-5
2.762,0.104,0.070,0.034,0
2.248,0.104,0.069,0.035,0
2.241,0.088,0.069,0.019,0
2.273,0.102,0.068,0.034,0
2.482,0.103,0.069,0.034,0
2.696,0.112,0.070,0.042,0
2.806,0.209,0.069,0.140,0
2.300,0.103,0.069,0.034,0
2.801,0.096,0.069,0.027,0
2.842,0.131,0.069,0.062,0
2.896,0.099,0.070,0.029,0
2.594,0.335,0.069,0.266,-5
2.290,0.099,0.069,0.030,0
2.223,0.104,0.069,0.035,0
2.735,0.107,0.068,0.039,0
1.848,0.097,0.069,0.028,0
2.364,0.110,0.068,0.042,0
2.733,0.136,0.070,0.066,-5
2.754,0.102,0.070,0.032,0
2.628,0.094,0.069,0.025,0
2.154,0.099,0.068,0.031,0
2.719,0.101,0.068,0.033,0
2.101,0.104,0.068,0.036,0
1.740,0.094,0.069,0.025,0
1.771,0.106,0.068,0.038,0
2.614,0.095,0.069,0.026,0
5.717,0.473,0.069,0.404,-5
