T, time, time_on_pso, time_on_solver, status
2.461,0.101,0.070,0.031,0
2.634,0.100,0.070,0.030,0
3.056,0.115,0.070,0.045,0
2.244,0.094,0.070,0.024,0
2.571,0.096,0.070,0.026,0
2.490,0.102,0.070,0.032,0
2.712,0.108,0.070,0.038,0
1.856,0.101,0.070,0.031,0
2.177,0.106,0.071,0.035,0
2.258,0.102,0.070,0.032,0
2.857,0.244,0.075,0.169,0
2.600,0.108,0.078,0.030,0
2.871,0.109,0.071,0.038,0
2.964,0.318,0.072,0.246,-5
2.351,0.102,0.069,0.033,0
2.179,0.097,0.069,0.028,0
2.227,0.131,0.069,0.062,-5
1.396,0.106,0.069,0.037,0
2.120,0.097,0.067,0.030,0
2.295,0.105,0.066,0.039,0
2.942,0.768,0.068,0.700,-5
2.432,0.102,0.068,0.034,0
1.888,0.113,0.068,0.045,0
2.987,0.121,0.069,0.052,0
2.666,0.109,0.071,0.038,0
2.326,0.097,0.070,0.027,0
2.432,0.101,0.067,0.034,0
2.568,0.136,0.067,0.069,-5
2.511,0.127,0.068,0.059,-5
2.907,0.109,0.068,0.041,0
2.944,0.342,0.068,0.274,-5
2.846,0.112,0.070,0.042,0
2.696,0.107,0.069,0.038,0
2.465,0.108,0.070,0.038,0
4.997,0.731,0.071,0.660,-5
2.878,0.210,0.074,0.136,-5
2.524,0.131,0.070,0.061,-5
2.033,0.112,0.071,0.041,0
2.746,0.108,0.070,0.038,0
2.239,0.107,0.073,0.034,0
2.439,0.104,0.071,0.033,0
2.424,0.099,0.070,0.029,0
2.480,0.102,0.069,0.033,0
2.186,0.113,0.072,0.041,0
2.776,0.268,0.073,0.195,0
2.289,0.094,0.073,0.021,0
1.856,0.112,0.070,0.042,0
2.766,0.141,0.070,0.071,-5
2.711,0.139,0.069,0.070,-5
2.291,0.106,0.070,0.036,0
2.718,0.102,0.070,0.032,0
3.100,0.104,0.071,0.033,0
2.901,0.131,0.071,0.060,0
2.249,0.100,0.070,0.030,0
2.994,0.149,0.074,0.075,-5
1.713,0.096,0.069,0.027,0
2.888,0.141,0.069,0.072,-5
2.641,0.103,0.073,0.030,0
2.410,0.108,0.072,0.036,0
2.562,0.306,0.071,0.235,-5
2.638,0.101,0.070,0.031,0
1.636,0.100,0.069,0.031,0
2.711,0.114,0.070,0.044,0
2.081,0.102,0.070,0.032,0
2.450,0.102,0.072,0.030,0
2.650,0.093,0.068,0.025,0
2.696,0.114,0.076,0.038,0
2.835,0.110,0.072,0.038,0
2.158,0.110,0.071,0.039,0
2.047,0.112,0.074,0.038,0
2.826,0.101,0.072,0.029,0
2.523,0.114,0.075,0.039,0
2.070,0.103,0.071,0.032,0
2.748,0.105,0.071,0.034,0
2.976,0.435,0.071,0.364,-5
5.076,0.444,0.073,0.371,-5
2.738,0.108,0.070,0.038,0
2.369,0.099,0.070,0.029,0
2.748,0.118,0.071,0.047,0
2.628,0.164,0.071,0.093,-5
2.969,0.175,0.070,0.105,-5
2.801,0.166,0.070,0.096,-5
2.277,0.102,0.071,0.031,0
1.756,0.104,0.074,0.030,0
2.631,0.099,0.071,0.028,0
2.287,0.101,0.069,0.032,0
2.916,0.242,0.069,0.173,0
2.265,0.097,0.070,0.027,0
2.331,0.096,0.069,0.027,0
2.526,0.106,0.069,0.037,0
2.463,0.102,0.070,0.032,0
2.956,0.716,0.070,0.646,-5
2.598,0.170,0.070,0.100,-5
2.298,0.109,0.069,0.040,0
1.903,0.099,0.070,0.029,0
2.473,0.092,0.069,0.023,0
2.145,0.099,0.069,0.030,0
2.882,0.622,0.069,0.553,-5
2.442,0.090,0.070,0.020,0
2.441,0.292,0.070,0.222,0
2.970,0.110,0.070,0.040,0
2.440,0.095,0.070,0.025,0
2.406,0.286,0.069,0.217,0
2.253,0.103,0.070,0.033,0
2.846,0.111,0.076,0.035,0
2.709,0.113,0.075,0.038,0
2.076,0.098,0.073,0.025,0
2.917,0.101,0.073,0.028,0
2.487,0.107,0.071,0.036,0
1.882,0.103,0.072,0.031,0
2.820,0.106,0.070,0.036,0
2.205,0.103,0.071,0.032,0
2.155,0.116,0.070,0.046,0
2.214,0.099,0.070,0.029,0
2.691,0.103,0.071,0.032,0
2.634,0.097,0.071,0.026,0
1.749,0.103,0.070,0.033,0
2.717,0.101,0.069,0.032,0
2.227,0.106,0.070,0.036,0
2.484,0.122,0.072,0.050,0
2.787,0.103,0.070,0.033,0
2.492,0.105,0.073,0.032,0
2.907,0.168,0.072,0.096,-5
2.366,0.104,0.073,0.031,0
2.414,0.222,0.071,0.151,-5
2.905,0.139,0.075,0.064,-5
2.651,0.113,0.070,0.043,0
2.605,0.097,0.070,0.027,0
2.178,0.104,0.070,0.034,0
2.954,0.103,0.070,0.033,0
2.152,0.098,0.070,0.028,0
1.861,0.103,0.069,0.034,0
2.839,0.160,0.073,0.087,-5
2.164,0.257,0.073,0.184,0
2.661,0.117,0.072,0.045,0
2.855,0.118,0.070,0.048,0
2.432,0.101,0.070,0.031,0
2.507,0.102,0.069,0.033,0
2.893,0.113,0.069,0.044,0
5.146,0.770,0.071,0.699,-5
1.912,0.106,0.069,0.037,0
2.610,0.102,0.071,0.031,0
2.171,0.102,0.069,0.033,0
2.863,0.117,0.074,0.043,0
2.452,0.112,0.070,0.042,0
2.439,0.149,0.067,0.082,-5
2.250,0.092,0.071,0.021,0
2.669,0.218,0.072,0.146,-5
2.839,0.175,0.076,0.099,0
2.395,0.111,0.076,0.035,0
1.888,0.178,0.075,0.103,0
2.823,0.120,0.077,0.043,0
2.704,0.103,0.072,0.031,0
2.779,0.156,0.071,0.085,-5
2.760,0.161,0.076,0.085,-5
3.035,0.148,0.075,0.073,0
1.833,0.123,0.075,0.048,0
2.810,0.101,0.072,0.029,0
2.812,0.117,0.070,0.047,-5
2.679,0.115,0.073,0.042,0
3.064,0.264,0.068,0.196,0
3.022,0.136,0.071,0.065,0
2.606,0.109,0.072,0.037,0
2.841,0.297,0.070,0.227,0
2.640,0.107,0.070,0.037,0
2.826,0.122,0.074,0.048,0
1.608,0.105,0.069,0.036,0
2.575,0.095,0.070,0.025,0
2.233,0.201,0.069,0.132,0
1.794,0.161,0.072,0.089,0
2.462,0.138,0.073,0.065,0
2.491,0.135,0.081,0.054,0
2.102,0.120,0.076,0.044,0
2.640,0.155,0.077,0.078,0
2.045,0.111,0.074,0.037,0
2.512,0.112,0.073,0.039,0
2.549,0.102,0.074,0.028,0
2.494,0.105,0.074,0.031,0
2.821,0.112,0.074,0.038,0
2.272,0.124,0.080,0.044,0
2.013,0.134,0.084,0.050,0
2.222,0.132,0.083,0.049,0
2.364,0.141,0.088,0.053,0
2.650,0.180,0.073,0.107,-5
2.389,0.102,0.071,0.031,0
2.719,0.096,0.070,0.026,0
1.820,0.138,0.070,0.068,-5
2.295,0.106,0.070,0.036,0
5.742,0.319,0.072,0.247,-5
2.507,0.106,0.072,0.034,0
2.760,0.203,0.070,0.133,-5
2.331,0.140,0.069,0.071,-5
2.861,0.094,0.070,0.024,0
2.883,0.102,0.070,0.032,0
2.684,0.106,0.069,0.037,0
2.584,0.171,0.096,0.075,0
2.733,0.156,0.086,0.070,0
0.900,0.145,0.081,0.064,0
2.170,0.127,0.084,0.043,0
2.736,0.160,0.071,0.089,-5
2.233,0.105,0.072,0.033,0
2.141,0.130,0.073,0.057,0
2.798,0.192,0.075,0.117,0
2.249,0.108,0.071,0.037,0
2.370,0.166,0.078,0.088,-5
2.226,0.118,0.073,0.045,0
2.865,0.133,0.078,0.055,0
2.558,0.097,0.073,0.024,0
2.669,0.785,0.072,0.713,-5
2.189,0.124,0.075,0.049,0
2.871,0.131,0.076,0.055,0
2.859,0.189,0.075,0.114,-5
2.510,0.117,0.074,0.043,0
2.402,0.118,0.074,0.044,0
2.103,0.102,0.074,0.028,0
1.461,0.139,0.072,0.067,0
2.552,0.108,0.075,0.033,0
2.658,0.106,0.072,0.034,0
2.672,0.177,0.073,0.104,-5
2.436,0.112,0.073,0.039,0
2.558,0.114,0.073,0.041,0
2.562,0.105,0.073,0.032,0
2.667,0.109,0.073,0.036,0
2.364,0.170,0.074,0.096,-5
2.024,0.120,0.074,0.046,0
2.494,0.121,0.074,0.047,0
2.435,0.112,0.073,0.039,0
2.684,0.133,0.076,0.057,0
2.672,0.142,0.079,0.063,0
2.091,0.136,0.076,0.060,0
1.475,0.199,0.098,0.101,0
2.662,0.426,0.079,0.347,-5
2.510,0.130,0.075,0.055,0
2.449,0.455,0.075,0.380,-5
5.960,0.834,0.076,0.758,-5
2.551,0.230,0.072,0.158,-5
2.956,0.687,0.072,0.615,-5
2.756,0.156,0.073,0.083,0
2.092,0.132,0.073,0.059,0
2.182,0.135,0.072,0.063,0
2.106,0.459,0.072,0.387,0
2.690,0.126,0.071,0.055,0
2.290,0.103,0.071,0.032,0
2.231,0.106,0.071,0.035,0
2.717,0.192,0.073,0.119,-5
2.103,0.160,0.080,0.080,0
2.849,0.207,0.096,0.111,-5
2.253,0.205,0.074,0.131,-5
2.278,0.125,0.074,0.051,0
2.648,0.335,0.075,0.260,-5
3.106,0.110,0.069,0.041,0
2.682,0.118,0.069,0.049,0
2.694,0.103,0.070,0.033,0
2.518,0.151,0.069,0.082,-5
2.925,0.125,0.071,0.054,0
2.805,0.390,0.074,0.316,-5
2.643,0.212,0.077,0.135,-5
2.410,0.158,0.074,0.084,-5
2.222,0.108,0.074,0.034,0
2.405,0.104,0.070,0.034,0
2.480,0.098,0.072,0.026,0
2.674,0.120,0.071,0.049,0
3.041,0.245,0.070,0.175,0
2.550,0.102,0.069,0.033,0
2.535,0.140,0.069,0.071,-5
2.455,0.097,0.069,0.028,0
2.463,0.123,0.069,0.054,0
2.682,0.106,0.070,0.036,0
1.860,0.099,0.069,0.030,0
2.307,0.113,0.072,0.041,0
2.830,0.231,0.069,0.162,-5
2.136,0.136,0.071,0.065,0
2.953,0.112,0.074,0.038,0
2.778,0.275,0.068,0.207,-5
2.782,0.100,0.070,0.030,0
2.826,0.106,0.070,0.036,0
2.148,0.115,0.073,0.042,0
2.267,0.100,0.071,0.029,0
2.174,0.119,0.070,0.049,0
2.675,0.096,0.070,0.026,0
1.483,0.113,0.070,0.043,0
2.237,0.216,0.069,0.147,0
2.500,0.131,0.071,0.060,0
2.579,0.293,0.081,0.212,-5
3.062,0.165,0.077,0.088,0
2.221,0.184,0.079,0.105,-5
5.812,0.184,0.078,0.106,-5
2.292,0.106,0.076,0.030,0
2.739,0.112,0.075,0.037,0
2.559,0.099,0.070,0.029,0
2.871,0.726,0.069,0.657,-5
2.723,0.105,0.069,0.036,0
2.746,0.105,0.069,0.036,0
2.280,0.102,0.071,0.031,0
2.912,0.122,0.069,0.053,-5
2.153,0.098,0.069,0.029,0
2.885,0.129,0.070,0.059,0
2.422,0.097,0.069,0.028,0
2.652,0.150,0.069,0.081,-5
2.487,0.105,0.070,0.035,0
2.571,0.109,0.072,0.037,0
2.436,0.110,0.072,0.038,0
2.411,0.103,0.069,0.034,0
2.002,0.247,0.072,0.175,-5
2.761,0.103,0.069,0.034,0
2.524,0.104,0.069,0.035,0
2.231,0.100,0.069,0.031,0
2.117,0.096,0.070,0.026,0
2.246,0.103,0.069,0.034,0
2.890,0.102,0.068,0.034,0
2.680,0.106,0.069,0.037,0
2.135,0.105,0.068,0.037,0
2.644,0.110,0.069,0.041,0
2.680,0.105,0.069,0.036,0
1.768,0.095,0.069,0.026,0
2.110,0.092,0.068,0.024,0
5.649,0.115,0.068,0.047,-5
2.822,0.147,0.069,0.078,-5
2.478,0.097,0.070,0.027,0
2.186,0.097,0.068,0.029,0
2.398,0.106,0.068,0.038,0
2.494,0.110,0.069,0.041,0
2.019,0.099,0.073,0.026,0
2.733,0.106,0.069,0.037,0
2.712,0.101,0.069,0.032,0
2.199,0.094,0.070,0.024,0
1.913,0.102,0.070,0.032,0
2.122,0.102,0.070,0.032,0
2.071,0.105,0.069,0.036,0
2.440,0.098,0.073,0.025,0
2.862,0.129,0.072,0.057,-5
2.710,0.123,0.073,0.050,0
2.589,0.104,0.070,0.034,0
2.247,0.100,0.074,0.026,0
2.525,0.111,0.071,0.040,0
2.927,0.177,0.070,0.107,-5
2.540,0.115,0.072,0.043,0
2.522,0.106,0.070,0.036,0
2.272,0.098,0.071,0.027,0
1.933,0.104,0.070,0.034,0
2.195,0.089,0.069,0.020,0
2.782,0.099,0.072,0.027,0
2.512,0.095,0.070,0.025,0
2.722,0.118,0.073,0.045,0
2.913,0.140,0.072,0.068,-5
2.746,0.331,0.069,0.262,-5
2.604,0.102,0.070,0.032,0
2.659,0.106,0.071,0.035,0
2.421,0.099,0.071,0.028,0
2.657,0.104,0.070,0.034,0
2.337,0.095,0.069,0.026,0
2.472,0.102,0.070,0.032,0
2.308,0.100,0.071,0.029,0
2.512,0.106,0.070,0.036,0
2.357,0.112,0.072,0.040,0
2.233,0.098,0.071,0.027,0
3.027,0.146,0.069,0.077,0
2.455,0.102,0.070,0.032,0
2.536,0.107,0.071,0.036,0
2.627,0.116,0.074,0.042,0
2.791,0.109,0.071,0.038,0
2.877,0.126,0.071,0.055,0
2.741,0.135,0.071,0.064,-5
2.052,0.107,0.071,0.036,0
2.493,0.112,0.071,0.041,0
2.535,0.100,0.075,0.025,0
2.690,0.108,0.073,0.035,0
2.567,0.179,0.068,0.111,0
2.628,0.095,0.071,0.024,0
2.524,0.158,0.072,0.086,-5
2.973,0.191,0.069,0.122,-5
2.554,0.115,0.070,0.045,0
1.719,0.114,0.071,0.043,0
2.139,0.103,0.072,0.031,0
2.960,0.700,0.073,0.627,-5
2.010,0.109,0.069,0.040,0
2.224,0.111,0.069,0.042,0
1.822,0.104,0.071,0.033,0
2.703,0.103,0.071,0.032,0
2.316,0.117,0.069,0.048,0
1.786,0.100,0.070,0.030,0
2.400,0.113,0.071,0.042,0
2.697,0.106,0.069,0.037,0
2.786,0.119,0.069,0.050,0
2.212,0.245,0.069,0.176,-5
2.210,0.169,0.100,0.069,-5
2.647,0.110,0.069,0.041,0
1.733,0.101,0.069,0.032,0
2.590,0.125,0.069,0.056,-5
2.725,0.099,0.071,0.028,0
2.882,0.102,0.068,0.034,0
2.444,0.096,0.069,0.027,0
2.175,0.092,0.069,0.023,0
2.384,0.233,0.068,0.165,0
2.529,0.129,0.075,0.054,0
2.701,0.128,0.073,0.055,0
2.205,0.104,0.072,0.032,0
2.208,0.095,0.070,0.025,0
2.832,0.111,0.072,0.039,0
2.755,0.111,0.071,0.040,0
2.758,0.113,0.073,0.040,0
2.923,0.106,0.070,0.036,0
2.168,0.093,0.069,0.024,0
2.666,0.114,0.072,0.042,0
1.106,0.103,0.071,0.032,0
2.235,0.098,0.070,0.028,0
2.365,0.281,0.070,0.211,-5
2.842,0.112,0.070,0.042,0
2.673,0.112,0.069,0.043,0
2.538,0.104,0.069,0.035,0
2.564,0.104,0.069,0.035,0
2.309,0.105,0.070,0.035,0
2.555,0.101,0.070,0.031,0
1.562,0.102,0.072,0.030,0
2.267,0.096,0.072,0.024,0
2.730,0.102,0.074,0.028,0
2.858,0.112,0.075,0.037,0
2.362,0.097,0.071,0.026,0
2.280,0.099,0.072,0.027,0
2.837,0.184,0.075,0.109,-5
1.719,0.108,0.073,0.035,0
2.285,0.103,0.071,0.032,0
2.674,0.129,0.073,0.056,0
2.220,0.113,0.072,0.041,0
2.892,0.102,0.072,0.030,0
2.151,0.107,0.074,0.033,0
2.694,0.177,0.068,0.109,-5
2.569,0.098,0.069,0.029,0
2.766,0.112,0.071,0.041,0
2.135,0.105,0.071,0.034,0
2.331,0.113,0.072,0.041,0
2.359,0.273,0.071,0.202,0
2.612,0.113,0.072,0.041,0
2.653,0.117,0.076,0.041,0
2.853,0.216,0.074,0.142,0
2.921,0.109,0.073,0.036,0
2.877,0.252,0.073,0.179,-5
2.893,0.156,0.070,0.086,0
2.237,0.113,0.074,0.039,0
2.281,0.120,0.075,0.045,0
2.034,0.364,0.075,0.289,-5
2.338,0.290,0.077,0.213,0
2.499,0.254,0.075,0.179,0
2.790,0.130,0.075,0.055,0
2.556,0.130,0.076,0.054,0
2.312,0.115,0.076,0.039,0
2.791,0.133,0.071,0.062,0
2.690,0.177,0.072,0.105,-5
2.481,0.116,0.075,0.041,0
2.735,0.121,0.072,0.049,0
2.633,0.116,0.071,0.045,0
2.551,0.315,0.072,0.243,-5
2.554,0.179,0.074,0.105,-5
2.403,0.117,0.074,0.043,0
2.395,0.121,0.074,0.047,0
2.812,0.148,0.074,0.074,-5
2.302,0.103,0.072,0.031,0
2.361,0.108,0.073,0.035,0
2.744,0.117,0.073,0.044,0
2.694,0.123,0.075,0.048,0
2.692,0.112,0.073,0.039,0
2.516,0.125,0.073,0.052,0
2.844,0.110,0.074,0.036,0
1.746,0.122,0.073,0.049,0
1.604,0.118,0.072,0.046,0
2.755,0.163,0.072,0.091,0
2.513,0.115,0.078,0.037,0
2.213,0.145,0.092,0.053,0
2.428,0.161,0.081,0.080,0
2.733,0.250,0.077,0.173,-5
2.532,0.142,0.080,0.062,0
1.868,0.126,0.076,0.050,0
2.306,0.103,0.070,0.033,0
2.419,0.108,0.070,0.038,0
1.824,0.100,0.069,0.031,0
2.100,0.105,0.069,0.036,0
2.455,0.247,0.069,0.178,-5
2.001,0.205,0.069,0.136,-5
2.703,0.110,0.072,0.038,0
2.106,0.110,0.071,0.039,0
2.244,0.138,0.080,0.058,0
2.926,0.575,0.077,0.498,-5
1.936,0.269,0.072,0.197,-5
2.489,0.121,0.074,0.047,0
2.592,0.176,0.077,0.099,-5
2.414,0.121,0.075,0.046,0
2.501,0.101,0.071,0.030,0
2.897,0.118,0.069,0.049,0
2.516,0.098,0.069,0.029,0
2.635,0.270,0.069,0.201,-5
1.981,0.138,0.080,0.058,0
2.714,0.138,0.075,0.063,0
2.653,0.137,0.076,0.061,0
2.329,0.387,0.076,0.311,-5
2.962,0.122,0.075,0.047,0
2.688,0.112,0.071,0.041,0
2.757,0.107,0.070,0.037,0
2.443,0.114,0.071,0.043,0
2.212,0.096,0.069,0.027,0
2.408,0.094,0.069,0.025,0
2.663,0.132,0.069,0.063,-5
2.402,0.112,0.069,0.043,0
2.920,0.346,0.070,0.276,-5
2.290,0.103,0.070,0.033,0
2.618,0.115,0.069,0.046,0
2.019,0.097,0.069,0.028,0
2.717,0.154,0.069,0.085,-5
2.377,0.108,0.070,0.038,0
2.616,0.099,0.069,0.030,0
5.908,0.147,0.070,0.077,-5
2.850,0.116,0.069,0.047,-5
2.245,0.114,0.069,0.045,0
2.386,0.100,0.069,0.031,0
2.136,0.098,0.070,0.028,0
2.698,0.127,0.069,0.058,0
2.884,0.146,0.076,0.070,0
3.039,0.241,0.070,0.171,-5
2.594,0.116,0.070,0.046,0
2.568,0.101,0.070,0.031,0
2.102,0.092,0.070,0.022,0
2.635,0.136,0.068,0.068,0
2.555,0.102,0.069,0.033,0
2.251,0.111,0.069,0.042,0
2.125,0.103,0.069,0.034,0
2.441,0.134,0.069,0.065,-5
2.776,0.110,0.069,0.041,0
2.245,0.201,0.070,0.131,-5
2.517,0.182,0.069,0.113,-5
2.596,0.271,0.074,0.197,0
2.787,0.117,0.074,0.043,0
2.528,0.186,0.070,0.116,-5
2.184,0.093,0.069,0.024,0
2.536,0.130,0.075,0.055,0
2.965,0.176,0.076,0.100,-5
1.989,0.123,0.073,0.050,0
2.747,0.103,0.070,0.033,0
2.680,0.141,0.069,0.072,-5
2.706,0.115,0.070,0.045,0
2.479,0.208,0.069,0.139,0
1.862,0.100,0.069,0.031,0
2.715,0.104,0.069,0.035,0
3.074,0.200,0.069,0.131,-5
2.245,0.127,0.068,0.059,-5
2.828,0.659,0.069,0.590,-5
2.261,0.096,0.070,0.026,0
1.628,0.106,0.068,0.038,0
2.762,0.107,0.068,0.039,0
2.299,0.101,0.068,0.033,0
2.682,0.326,0.068,0.258,-5
5.139,0.529,0.069,0.460,-5
2.181,0.094,0.068,0.026,0
2.355,0.088,0.068,0.020,0
2.477,0.109,0.067,0.042,0
2.290,0.104,0.068,0.036,0
2.936,0.454,0.068,0.386,-5
2.979,0.147,0.069,0.078,-5
2.352,0.098,0.068,0.030,0
2.314,0.099,0.068,0.031,0
1.717,0.120,0.068,0.052,0
2.555,0.143,0.075,0.068,0
2.455,0.111,0.074,0.037,0
2.759,0.133,0.074,0.059,0
2.411,0.104,0.070,0.034,0
2.346,0.101,0.069,0.032,0
2.206,0.220,0.068,0.152,-5
2.236,0.096,0.068,0.028,0
2.554,0.294,0.069,0.225,-5
2.543,0.113,0.074,0.039,0
2.891,0.115,0.075,0.040,0
2.593,0.101,0.069,0.032,0
2.933,0.173,0.074,0.099,-5
2.560,0.127,0.073,0.054,0
2.704,0.135,0.075,0.060,0
2.497,0.094,0.069,0.025,0
2.505,0.101,0.068,0.033,0
0.911,0.116,0.070,0.046,0
2.938,0.111,0.071,0.040,0
2.874,0.105,0.069,0.036,0
2.926,0.133,0.068,0.065,-5
2.303,0.101,0.071,0.030,0
3.015,0.120,0.071,0.049,0
2.459,0.107,0.074,0.033,0
2.077,0.106,0.072,0.034,0
2.426,0.099,0.068,0.031,0
6.667,1.111,0.072,1.039,-5
2.249,0.391,0.070,0.321,0
2.715,0.100,0.071,0.029,0
2.310,0.099,0.069,0.030,0
2.623,0.102,0.071,0.031,0
2.282,0.149,0.074,0.075,0
2.175,0.140,0.070,0.070,-5
2.614,0.117,0.070,0.047,0
2.299,0.106,0.072,0.034,0
2.165,0.122,0.069,0.053,0
5.153,1.057,0.078,0.979,-5
2.804,0.164,0.073,0.091,-5
2.093,0.360,0.074,0.286,-5
2.371,0.100,0.072,0.028,0
2.777,0.145,0.070,0.075,0
2.593,0.183,0.075,0.108,0
2.665,0.143,0.077,0.066,0
2.681,0.147,0.078,0.069,0
2.745,0.130,0.075,0.055,0
2.599,0.102,0.076,0.026,0
1.646,0.107,0.071,0.036,0
2.363,0.119,0.075,0.044,0
2.624,0.219,0.075,0.144,0
2.326,0.108,0.071,0.037,0
2.238,0.106,0.075,0.031,0
1.260,0.116,0.074,0.042,0
2.817,0.142,0.071,0.071,-5
2.665,0.112,0.074,0.038,0
2.702,0.237,0.070,0.167,-5
2.635,0.114,0.076,0.038,0
5.831,0.721,0.072,0.649,-5
2.699,0.099,0.071,0.028,0
2.637,0.110,0.069,0.041,0
2.797,0.116,0.070,0.046,0
2.809,0.184,0.070,0.114,-5
2.620,0.103,0.072,0.031,0
2.161,0.088,0.071,0.017,0
2.173,0.105,0.070,0.035,0
2.998,0.120,0.072,0.048,0
2.568,0.104,0.074,0.030,0
0.868,0.114,0.073,0.041,0
3.152,0.314,0.071,0.243,-5
2.918,0.153,0.069,0.084,-5
2.773,0.227,0.069,0.158,-5
2.109,0.114,0.073,0.041,0
2.098,0.107,0.072,0.035,0
2.284,0.101,0.070,0.031,0
3.073,0.127,0.069,0.058,0
2.157,0.106,0.070,0.036,0
2.095,0.103,0.072,0.031,0
1.715,0.361,0.071,0.290,-5
2.913,0.119,0.071,0.048,0
2.511,0.099,0.069,0.030,0
2.878,0.118,0.069,0.049,0
2.686,0.096,0.071,0.025,0
2.404,0.110,0.070,0.040,0
5.748,0.782,0.073,0.709,-5
2.857,0.781,0.070,0.711,-5
2.352,0.097,0.070,0.027,0
2.744,0.112,0.072,0.040,0
2.243,0.129,0.070,0.059,-5
2.527,0.096,0.070,0.026,0
2.586,0.120,0.073,0.047,0
2.789,0.267,0.072,0.195,0
2.790,0.113,0.074,0.039,0
2.591,0.125,0.073,0.052,0
2.318,0.118,0.072,0.046,0
2.782,0.098,0.073,0.025,0
3.052,0.112,0.072,0.040,0
2.791,0.172,0.073,0.099,-5
2.539,0.143,0.071,0.072,0
2.276,0.107,0.074,0.033,0
2.030,0.107,0.073,0.034,0
2.284,0.099,0.073,0.026,0
1.833,0.113,0.072,0.041,0
2.435,0.103,0.070,0.033,0
2.550,0.110,0.071,0.039,0
2.511,0.164,0.071,0.093,0
2.807,0.109,0.072,0.037,0
2.538,0.103,0.073,0.030,0
2.346,0.108,0.072,0.036,0
2.190,0.111,0.072,0.039,0
2.775,0.104,0.072,0.032,0
2.452,0.112,0.071,0.041,0
1.512,0.106,0.071,0.035,0
2.610,0.115,0.072,0.043,0
2.273,0.124,0.072,0.052,0
2.663,0.109,0.070,0.039,0
2.667,0.159,0.074,0.085,-5
2.127,0.099,0.072,0.027,0
2.693,0.102,0.070,0.032,0
2.299,0.120,0.073,0.047,0
2.705,0.113,0.074,0.039,0
2.272,0.111,0.072,0.039,0
2.962,0.114,0.071,0.043,0
2.505,0.107,0.071,0.036,0
2.463,0.121,0.076,0.045,0
2.840,0.651,0.069,0.582,-5
2.355,0.101,0.071,0.030,0
2.484,0.101,0.072,0.029,0
2.734,0.108,0.072,0.036,0
2.686,0.334,0.072,0.262,-5
2.353,0.107,0.073,0.034,0
2.200,0.097,0.073,0.024,0
2.758,0.096,0.070,0.026,0
2.538,0.141,0.070,0.071,-5
2.803,0.112,0.072,0.040,0
2.408,0.101,0.070,0.031,0
3.035,0.109,0.070,0.039,0
2.722,0.114,0.070,0.044,0
2.096,0.103,0.070,0.033,0
2.783,0.103,0.070,0.033,0
2.933,0.134,0.071,0.063,-5
2.504,0.096,0.070,0.026,0
2.582,0.092,0.069,0.023,0
2.559,0.110,0.070,0.040,0
2.452,0.094,0.070,0.024,0
1.941,0.106,0.071,0.035,0
2.376,0.270,0.070,0.200,0
2.726,0.104,0.073,0.031,0
2.402,0.128,0.074,0.054,0
2.272,0.113,0.074,0.039,0
2.889,0.213,0.073,0.140,0
2.849,0.276,0.071,0.205,0
2.466,0.110,0.071,0.039,0
2.141,0.114,0.075,0.039,0
2.632,0.116,0.072,0.044,0
2.516,0.146,0.072,0.074,-5
2.435,0.121,0.072,0.049,0
1.645,0.116,0.070,0.046,0
2.479,0.106,0.070,0.036,0
2.915,0.108,0.070,0.038,0
2.494,0.114,0.072,0.042,0
2.874,0.135,0.070,0.065,0
2.265,0.099,0.070,0.029,0
2.861,0.244,0.071,0.173,-5
2.644,0.108,0.070,0.038,0
2.361,0.129,0.071,0.058,0
2.339,0.101,0.070,0.031,0
2.498,0.188,0.071,0.117,0
2.863,0.125,0.073,0.052,0
2.414,0.102,0.072,0.030,0
1.838,0.112,0.074,0.038,0
2.538,0.121,0.072,0.049,0
5.823,0.256,0.073,0.183,-5
2.315,0.111,0.073,0.038,0
2.954,0.388,0.101,0.287,-5
2.295,0.112,0.072,0.040,0
2.722,0.251,0.075,0.176,-5
2.047,0.213,0.074,0.139,-5
2.440,0.107,0.074,0.033,0
2.944,0.206,0.074,0.132,-5
2.622,0.109,0.075,0.034,0
2.327,0.150,0.073,0.077,-5
2.610,0.115,0.073,0.042,0
2.689,0.105,0.073,0.032,0
2.621,0.369,0.074,0.295,-5
2.507,0.116,0.072,0.044,0
2.112,0.104,0.072,0.032,0
2.085,0.104,0.074,0.030,0
2.225,0.214,0.072,0.142,0
2.241,0.102,0.072,0.030,0
2.024,0.103,0.071,0.032,0
2.504,0.106,0.070,0.036,0
2.341,0.113,0.073,0.040,0
2.890,0.110,0.075,0.035,0
2.819,0.829,0.071,0.758,-5
2.712,0.098,0.071,0.027,0
2.044,0.109,0.073,0.036,0
2.960,0.106,0.070,0.036,0
2.620,0.105,0.070,0.035,0
2.951,0.115,0.070,0.045,0
2.616,0.117,0.074,0.043,0
2.741,0.108,0.073,0.035,0
2.659,0.113,0.070,0.043,0
2.519,0.105,0.071,0.034,0
2.969,0.165,0.075,0.090,-5
2.690,0.159,0.071,0.088,-5
2.399,0.103,0.071,0.032,0
2.318,0.112,0.071,0.041,0
2.840,0.166,0.073,0.093,-5
2.176,0.094,0.070,0.024,0
2.518,0.100,0.069,0.031,0
1.940,0.100,0.069,0.031,0
