T, time, status
2.599,0.114,-5
2.555,0.307,-5
2.508,0.067,0
2.025,0.204,-5
2.601,0.110,-5
2.532,0.180,0
2.408,0.073,0
2.913,0.626,-5
2.557,0.085,0
2.123,0.063,0
2.983,0.078,0
2.602,0.076,0
2.174,0.076,0
2.486,0.081,0
2.256,0.060,0
2.375,0.136,-5
2.912,0.668,-5
2.797,0.082,0
2.067,0.178,0
2.003,0.080,0
2.113,0.081,0
1.823,0.077,0
2.986,0.106,0
2.676,0.120,0
2.864,0.088,0
2.928,0.081,0
2.964,0.468,-5
2.673,0.158,-5
2.593,0.082,0
2.265,0.300,-5
1.885,0.068,0
2.750,0.103,0
2.228,0.090,0
2.464,0.131,-5
2.376,0.389,-5
2.189,0.101,0
2.287,0.086,0
2.668,0.106,-5
2.267,0.070,0
1.604,0.073,0
2.731,0.214,-5
2.431,0.080,0
2.423,0.076,0
2.580,0.047,0
2.919,0.157,-5
2.616,0.170,0
1.970,0.060,0
2.482,0.077,0
2.753,0.071,0
2.228,0.073,0
2.492,0.140,0
2.239,0.085,0
2.456,0.070,0
2.670,0.082,0
2.195,0.149,-5
2.376,0.103,0
2.710,0.077,0
2.081,0.067,0
2.210,0.069,0
2.893,0.077,0
2.694,0.155,0
2.651,0.161,0
2.239,0.076,0
2.791,0.107,-5
2.970,0.138,-5
1.857,0.071,0
2.800,0.098,0
2.329,0.065,0
2.309,0.051,0
2.304,0.090,0
2.685,0.082,0
2.867,0.128,0
3.127,0.136,0
2.944,0.585,-5
2.390,0.090,0
2.354,0.121,-5
2.264,0.068,0
2.283,0.075,0
2.773,0.113,0
2.804,0.104,0
2.419,0.079,0
2.730,0.180,-5
2.248,0.219,-5
2.337,0.064,0
2.852,0.044,0
2.636,0.079,0
0.001,0.101,-5
1.681,0.070,0
2.713,0.094,-5
1.958,0.127,-5
1.995,0.102,0
2.836,0.505,-5
2.048,0.098,0
2.656,0.120,-5
2.344,0.138,-5
1.907,0.086,0
2.154,0.078,0
2.517,0.240,-5
2.012,0.067,0
1.854,0.075,0
2.242,0.087,0
2.711,0.124,-5
2.313,0.060,0
2.585,0.088,0
2.096,0.059,0
2.153,0.098,0
2.572,0.149,0
2.192,0.101,0
2.449,0.088,0
2.801,0.318,-5
2.507,0.094,0
2.878,0.137,0
1.862,0.195,-5
2.607,0.140,0
2.473,0.054,0
2.444,0.165,0
2.419,0.115,0
1.987,0.125,-5
2.133,0.074,0
2.865,0.157,-5
2.622,0.083,0
2.697,0.144,0
2.740,0.113,0
2.303,0.083,0
2.382,0.078,0
2.386,0.081,0
2.771,0.086,0
2.060,0.204,-5
1.897,0.267,-5
2.900,0.067,0
2.264,0.067,0
1.995,0.076,0
2.503,0.120,0
3.047,0.109,0
2.301,0.077,0
1.583,0.073,0
2.377,0.132,0
2.423,0.120,0
2.505,0.168,0
2.320,0.133,-5
2.962,0.512,-5
2.773,0.124,0
2.982,0.334,-5
2.356,0.077,0
3.020,0.083,0
1.837,0.133,0
2.512,0.123,-5
2.542,0.212,0
2.018,0.063,0
2.684,0.084,0
2.921,0.358,-5
2.244,0.099,0
2.754,0.074,0
2.417,0.127,-5
2.029,0.077,0
2.290,0.071,0
2.077,0.068,0
1.925,0.100,0
2.020,0.140,0
2.376,0.082,0
2.859,0.108,-5
1.892,0.075,0
2.675,0.078,0
2.584,0.129,0
2.211,0.075,0
2.718,0.136,-5
2.152,0.140,-5
2.444,0.159,-5
2.713,0.543,-5
2.373,0.091,0
1.496,0.094,0
2.633,0.095,0
2.873,0.093,0
2.899,0.121,0
2.409,0.110,0
2.322,0.299,0
2.708,0.106,0
2.587,0.099,0
2.704,0.104,0
1.404,0.064,0
1.683,0.243,-5
2.554,0.086,0
2.762,0.097,-5
1.716,0.099,0
2.146,0.081,0
2.847,0.093,0
2.208,0.101,0
2.807,0.192,-5
2.634,0.072,0
2.659,0.085,0
2.852,0.159,-5
2.677,0.169,0
2.004,0.074,0
2.956,0.263,-5
2.241,0.077,0
2.816,0.147,0
2.492,0.083,0
2.022,0.071,0
2.235,0.073,0
2.128,0.072,0
2.390,0.140,0
2.168,0.077,0
2.851,0.105,0
2.858,0.154,-5
2.175,0.086,0
2.377,0.084,0
2.698,0.084,0
2.408,0.060,0
2.715,0.140,-5
2.782,0.139,0
1.621,0.079,0
2.678,0.119,0
1.726,0.069,0
2.797,0.073,0
2.192,0.064,0
2.557,0.257,-5
2.417,0.084,0
2.225,0.058,0
2.628,0.180,-5
2.442,0.080,0
3.119,0.109,0
2.711,0.327,-5
2.325,0.136,-5
2.865,0.104,0
2.774,0.119,-5
1.870,0.194,-5
2.277,0.070,0
2.673,0.151,-5
2.895,0.116,0
2.716,0.092,0
2.508,0.122,0
2.421,0.139,-5
2.637,0.070,0
2.371,0.109,0
2.523,0.077,0
1.467,0.117,0
2.299,0.096,0
2.512,0.105,0
2.613,0.188,0
2.420,0.114,0
2.869,0.093,0
2.976,0.104,0
2.449,0.079,0
2.497,0.098,0
2.584,0.085,0
2.400,0.069,0
2.625,0.132,-5
2.205,0.088,0
3.056,0.080,0
2.531,0.088,0
2.599,0.171,0
2.872,0.095,0
1.757,0.170,-5
2.240,0.143,-5
2.385,0.053,0
2.916,0.107,0
2.534,0.225,-5
2.325,0.104,0
2.622,0.147,-5
2.918,0.271,0
2.033,0.078,0
2.107,0.087,0
2.435,0.254,-5
2.004,0.242,-5
2.537,0.154,-5
2.382,0.088,0
2.978,0.129,-5
2.170,0.066,0
2.207,0.087,0
2.680,0.101,0
2.391,0.114,0
2.788,0.247,-5
2.243,0.057,0
2.456,0.144,0
2.412,0.118,-5
2.960,0.159,-5
2.105,0.077,0
2.799,0.117,0
2.209,0.153,0
2.733,0.094,0
2.969,0.180,0
2.764,0.128,0
1.538,0.087,0
2.929,0.144,-5
2.101,0.074,0
2.962,0.138,0
2.655,0.147,-5
2.885,0.096,0
2.870,0.284,0
2.758,0.505,-5
1.838,0.172,-5
2.825,0.096,0
2.318,0.145,0
2.804,0.076,0
2.856,0.753,-5
2.419,0.058,0
2.848,0.090,0
2.048,0.190,-5
2.292,0.123,-5
2.587,0.062,0
2.483,0.072,0
2.511,0.153,0
2.315,0.064,0
2.123,0.062,0
2.519,0.068,0
2.127,0.099,0
2.869,0.128,0
2.557,0.088,0
2.575,0.075,0
2.638,0.133,-5
2.679,0.175,0
2.413,0.157,0
2.434,0.084,0
2.787,0.090,0
2.201,0.123,-5
2.905,0.161,0
2.386,0.108,0
2.068,0.066,0
2.827,0.148,-5
1.588,0.073,0
2.709,0.134,-5
2.401,0.118,-5
1.582,0.078,0
2.444,0.072,0
2.841,0.096,0
2.607,0.146,-5
2.683,0.098,0
2.119,0.113,-5
2.799,0.114,-5
2.322,0.085,0
2.271,0.084,0
2.778,0.338,-5
3.119,0.101,0
2.082,0.072,0
2.351,0.067,0
2.415,0.196,0
2.375,0.110,-5
2.526,0.093,0
2.541,0.107,0
2.200,0.062,0
2.482,0.115,0
2.871,0.079,0
1.391,0.075,0
2.263,0.071,0
2.271,0.044,0
2.462,0.140,-5
2.794,0.076,0
2.245,0.096,0
2.982,0.094,0
2.471,0.094,0
2.913,0.127,-5
2.432,0.095,0
2.050,0.118,0
2.835,0.127,-5
1.788,0.072,0
2.961,0.105,0
2.886,0.234,-5
2.779,0.077,0
2.207,0.085,0
2.719,0.075,0
2.979,0.152,-5
2.847,0.088,0
2.487,0.377,-5
1.686,0.077,0
2.361,0.073,0
1.996,0.109,-5
2.534,0.159,-5
2.806,0.710,-5
2.348,0.075,0
2.768,0.137,0
2.758,0.101,0
2.375,0.260,-5
2.691,0.110,0
2.734,0.097,0
2.355,0.064,0
2.746,0.090,0
2.302,0.124,0
2.614,0.076,0
2.945,0.259,0
2.505,0.066,0
2.483,0.062,0
2.980,0.137,-5
2.838,0.097,0
2.341,0.067,0
2.276,0.085,0
2.311,0.126,-5
2.236,0.086,0
2.379,0.143,-5
2.141,0.075,0
2.271,0.080,0
2.190,0.084,0
2.429,0.119,-5
1.828,0.063,0
2.534,0.097,0
1.855,0.189,-5
2.778,0.113,0
2.776,0.088,-5
2.874,0.119,0
2.588,0.077,0
2.523,0.235,-5
1.798,0.082,0
2.196,0.087,0
2.193,0.505,0
2.589,0.074,0
2.862,0.095,0
2.519,0.199,-5
2.292,0.082,0
2.552,0.242,-5
2.692,0.114,0
2.903,0.196,0
2.793,0.130,0
2.211,0.122,-5
1.937,0.093,0
2.597,0.108,0
2.188,0.067,0
2.142,0.069,0
2.734,0.083,0
2.814,0.212,-5
2.689,0.084,0
2.336,0.065,0
2.318,0.119,0
2.850,0.116,0
2.595,0.113,-5
2.437,0.086,0
3.023,0.129,-5
1.882,0.131,0
2.806,0.119,-5
2.754,0.078,0
2.857,0.101,0
1.587,0.074,0
2.601,0.085,0
2.502,0.087,0
2.031,0.127,-5
2.692,0.168,0
2.812,0.111,0
2.223,0.100,0
2.538,0.082,0
2.435,0.080,0
1.333,0.102,0
2.664,0.098,0
2.171,0.133,-5
2.205,0.084,0
2.595,0.156,0
2.456,0.151,0
1.426,0.063,0
2.936,0.116,0
2.720,0.082,0
1.918,0.077,0
2.342,0.074,0
2.657,0.075,0
2.540,0.129,-5
2.345,0.078,0
2.697,0.142,-5
2.301,0.073,0
2.649,0.146,-5
2.488,0.116,0
1.902,0.056,0
2.148,0.068,0
2.963,0.118,-5
2.663,0.116,0
2.376,0.078,0
2.496,0.078,0
2.004,0.078,0
1.620,0.098,0
2.819,0.320,-5
2.904,0.503,-5
2.864,0.071,0
2.010,0.131,0
2.049,0.100,0
2.730,0.130,-5
1.940,0.094,0
2.041,0.083,0
2.795,0.076,0
2.874,0.152,-5
2.808,0.177,-5
2.726,0.090,0
2.812,0.109,0
2.706,0.097,0
2.271,0.081,0
3.057,0.214,-5
2.563,0.123,-5
2.310,0.071,0
2.426,0.167,-5
2.694,0.094,0
2.691,0.081,0
1.861,0.241,-5
1.781,0.084,0
2.965,0.606,-5
2.730,0.082,0
2.628,0.100,0
2.299,0.087,0
1.997,0.108,-5
2.768,0.120,-5
2.765,0.252,-5
2.069,0.087,0
2.412,0.071,0
2.813,0.605,-5
2.502,0.075,0
2.849,0.123,-5
2.108,0.091,0
2.902,0.101,0
2.676,0.098,0
3.033,0.082,0
2.599,0.089,0
2.505,0.079,0
2.796,0.102,-5
2.051,0.083,0
2.515,0.103,0
2.138,0.077,0
2.208,0.072,0
2.388,0.080,0
2.584,0.138,-5
2.765,0.244,0
2.523,0.079,0
2.204,0.097,0
2.684,0.125,-5
2.738,0.131,0
2.272,0.070,0
2.609,0.146,-5
2.746,0.323,-5
2.323,0.060,0
2.208,0.074,0
2.423,0.080,0
2.644,0.159,0
2.910,0.089,0
2.778,0.183,0
2.171,0.072,0
1.624,0.096,0
3.249,0.122,0
2.761,0.127,-5
2.913,0.121,0
2.870,0.078,0
2.760,0.537,-5
2.864,0.135,-5
2.404,0.110,0
2.080,0.197,0
2.521,0.137,-5
2.066,0.072,0
2.212,0.076,0
2.653,0.120,-5
2.412,0.092,0
1.436,0.064,0
2.337,0.074,0
2.164,0.124,0
2.137,0.089,0
2.868,0.107,0
2.770,0.190,-5
2.880,0.102,0
2.696,0.133,-5
2.752,0.070,0
2.624,0.104,-5
2.369,0.081,0
2.187,0.088,0
2.680,0.082,0
1.962,0.095,0
2.095,0.218,0
2.667,0.075,0
2.474,0.090,0
2.651,0.100,0
2.519,0.074,0
2.419,0.090,0
2.398,0.115,0
2.618,0.092,0
2.601,0.082,0
2.712,0.121,-5
2.608,0.166,-5
2.034,0.096,0
2.571,0.083,0
2.293,0.090,0
2.634,0.097,0
2.447,0.125,0
2.480,0.152,0
2.372,0.117,0
1.955,0.077,0
2.247,0.071,0
2.954,0.267,-5
2.359,0.096,0
2.753,0.083,0
2.873,0.080,0
2.248,0.085,0
2.283,0.088,0
1.483,0.076,0
2.907,0.122,-5
2.573,0.100,0
2.622,0.104,0
2.403,0.237,0
2.642,0.089,0
2.575,0.078,0
2.234,0.120,0
2.672,0.079,0
2.620,0.091,0
3.073,0.111,0
2.319,0.083,0
2.198,0.096,0
2.303,0.045,0
2.382,0.128,0
2.180,0.127,-5
2.890,0.088,0
2.713,0.094,0
2.452,0.080,0
2.074,0.082,0
2.582,0.093,-5
2.089,0.124,-5
2.349,0.116,0
2.722,0.085,0
2.098,0.092,0
2.519,0.142,-5
2.218,0.121,-5
2.159,0.417,-5
2.287,0.111,-5
2.615,0.099,0
2.684,0.112,0
1.697,0.070,0
1.913,0.076,0
2.127,0.223,0
2.238,0.063,0
2.363,0.153,0
2.928,0.144,-5
2.553,0.093,0
2.659,0.202,0
2.193,0.073,0
2.332,0.077,0
3.024,0.300,-5
2.332,0.148,0
2.709,0.164,0
2.950,0.114,0
2.649,0.092,0
2.185,0.211,-5
2.365,0.081,0
2.583,0.495,-5
2.488,0.088,0
2.581,0.093,0
2.318,0.113,0
2.549,0.094,0
2.118,0.138,0
2.888,0.066,0
2.945,0.154,-5
2.464,0.127,0
2.696,0.109,0
2.411,0.147,-5
2.972,0.754,-5
2.246,0.091,0
1.982,0.066,0
1.870,0.100,0
2.875,0.235,-5
2.200,0.098,0
2.052,0.074,0
2.581,0.039,0
2.471,0.084,0
2.276,0.140,0
2.381,0.084,0
1.934,0.076,0
1.925,0.089,0
2.558,0.067,0
2.181,0.109,0
2.312,0.062,0
2.116,0.108,0
1.705,0.077,0
2.235,0.088,0
2.425,0.101,0
2.224,0.212,-5
2.632,0.119,0
2.406,0.096,0
2.998,0.099,-5
2.878,0.148,-5
2.999,0.137,-5
2.819,0.503,-5
2.885,0.142,-5
2.463,0.080,0
1.519,0.075,0
2.718,0.114,0
2.876,0.123,-5
2.977,0.087,0
2.851,0.106,0
3.004,0.181,-5
2.907,0.706,-5
2.837,0.081,0
2.860,0.571,-5
2.329,0.123,-5
2.655,0.119,0
2.312,0.093,0
2.543,0.134,0
2.822,0.102,0
2.055,0.077,0
2.273,0.116,-5
2.953,0.125,-5
2.486,0.139,0
2.840,0.148,-5
2.715,0.111,0
1.452,0.134,0
2.001,0.067,0
2.899,0.117,0
2.364,0.120,0
2.232,0.085,0
2.087,0.104,0
2.891,0.591,-5
2.842,0.065,0
2.387,0.064,0
2.698,0.134,-5
2.462,0.090,0
2.322,0.075,0
2.496,0.097,0
2.080,0.208,-5
2.702,0.108,0
2.753,0.103,0
2.716,0.076,0
2.254,0.102,0
2.922,0.131,-5
2.679,0.082,0
1.985,0.116,0
2.124,0.099,0
2.959,0.337,0
2.927,0.131,0
2.701,0.079,0
2.648,0.092,0
2.118,0.072,0
2.559,0.088,0
2.519,0.097,0
1.561,0.075,0
2.829,0.083,0
2.060,0.098,0
1.941,0.094,0
2.456,0.080,0
2.678,0.114,0
2.251,0.079,0
2.257,0.099,0
3.056,0.107,0
3.014,0.118,0
2.539,0.126,-5
2.289,0.090,0
2.556,0.084,0
3.037,0.099,0
2.868,0.137,0
2.958,0.096,0
2.935,0.109,0
2.769,0.124,0
2.190,0.117,0
2.541,0.101,0
2.229,0.114,-5
2.344,0.157,-5
2.724,0.105,0
2.234,0.086,0
2.886,0.240,-5
2.113,0.063,0
1.498,0.074,0
2.322,0.096,0
2.877,0.091,0
2.486,0.077,0
2.572,0.086,0
2.587,0.119,0
1.913,0.086,0
2.275,0.121,0
1.818,0.093,0
2.688,0.114,0
2.159,0.083,0
2.177,0.084,0
2.568,0.084,0
1.959,0.075,0
2.567,0.117,0
2.584,0.085,0
2.892,0.097,0
2.694,0.150,0
2.607,0.093,0
2.906,0.107,0
2.585,0.115,-5
2.362,0.067,0
2.583,0.146,-5
2.221,0.082,0
2.707,0.090,0
2.613,0.252,-5
2.225,0.067,0
1.074,0.143,-5
2.544,0.206,0
2.712,0.122,-5
2.116,0.119,0
2.028,0.081,0
2.631,0.160,0
2.486,0.114,0
2.843,0.097,0
2.915,0.095,0
1.692,0.094,0
2.687,0.180,-5
2.840,0.148,-5
2.841,0.692,-5
2.603,0.113,0
2.600,0.131,0
2.577,0.080,0
2.900,0.117,0
2.842,0.148,-5
2.252,0.139,0
2.515,0.073,0
2.354,0.111,0
2.919,0.155,-5
2.727,0.076,0
2.921,0.127,-5
2.569,0.095,0
3.003,0.274,0
2.640,0.091,0
2.316,0.095,0
2.443,0.137,-5
2.754,0.087,0
2.821,0.267,-5
2.209,0.161,-5
2.637,0.087,0
2.976,0.164,-5
2.825,0.093,0
2.290,0.105,0
2.405,0.129,-5
2.960,0.099,0
2.461,0.075,0
2.195,0.082,0
2.919,0.171,0
1.950,0.094,0
2.089,0.074,0
1.940,0.089,0
2.630,0.077,0
2.509,0.087,0
2.724,0.100,0
0.959,0.131,-5
2.219,0.073,0
1.671,0.092,0
2.891,0.127,0
2.688,0.156,0
2.768,0.079,0
2.974,0.071,0
2.433,0.074,0
2.357,0.076,0
2.603,0.085,0
2.537,0.084,0
2.503,0.227,0
2.631,0.118,-5
2.724,0.079,0
2.654,0.083,0
2.745,0.084,0
2.487,0.135,0
2.767,0.105,-5
2.360,0.114,0
2.662,0.086,0
2.575,0.111,-5
2.575,0.136,-5
1.996,0.084,0
2.321,0.115,-5
2.816,0.709,-5
2.355,0.340,-5
3.110,0.161,-5
2.698,0.393,-5
2.648,0.077,0
2.837,0.146,0
2.886,0.077,0
2.295,0.122,-5
2.765,0.069,0
2.473,0.125,0
2.732,0.087,0
2.960,0.095,0
3.070,0.103,0
2.967,0.106,0
2.791,0.285,0
2.197,0.067,0
2.640,0.087,0
2.610,0.153,-5
2.311,0.085,0
2.024,0.074,0
2.339,0.114,0
2.634,0.081,0
2.924,0.152,-5
2.902,0.100,0
2.736,0.085,0
2.919,0.106,-5
2.531,0.117,0
2.288,0.073,0
2.849,0.215,-5
2.881,0.104,-5
1.790,0.079,0
2.323,0.105,0
3.023,0.217,0
2.929,0.184,-5
2.616,0.165,0
2.662,0.157,-5
2.837,0.076,0
2.582,0.087,0
2.329,0.094,0
3.091,0.126,0
2.221,0.111,0
2.183,0.489,-5
2.792,0.125,-5
2.871,0.139,0
2.459,0.068,0
2.730,0.098,0
2.462,0.235,0
1.874,0.111,-5
2.315,0.098,0
2.324,0.105,0
2.257,0.440,0
2.511,0.089,0
2.907,0.177,-5
2.692,0.176,0
2.774,0.144,-5
2.627,0.098,0
2.731,0.090,0
2.803,0.620,-5
2.531,0.078,0
2.485,0.073,0
2.260,0.043,0
2.564,0.212,0
2.765,0.152,-5
0.886,0.688,-5
2.223,0.067,0
2.758,0.107,0
2.415,0.093,0
2.139,0.200,-5
2.304,0.068,0
2.817,0.243,-5
2.809,0.095,0
2.907,0.625,-5
2.559,0.140,0
1.679,0.097,0
2.833,0.093,0
2.538,0.133,0
2.167,0.135,-5
2.201,0.433,-5
2.320,0.175,0
1.122,0.089,0
2.732,0.099,0
2.432,0.104,0
2.906,0.123,0
2.317,0.099,0
1.705,0.089,0
2.174,0.179,-5
2.437,0.124,0
2.401,0.087,0
2.744,0.125,-5
2.456,0.080,0
2.052,0.177,-5
2.651,0.136,-5
2.011,0.224,-5
2.986,0.311,-5
1.772,0.076,0
2.656,0.137,-5
2.314,0.064,0
2.353,0.057,0
2.859,0.752,-5
2.213,0.084,0
2.209,0.116,0
2.206,0.083,0
2.005,0.156,0
2.340,0.079,0
2.894,0.365,-5
2.183,0.072,0
2.725,0.119,-5
2.457,0.077,0
1.578,0.094,0
1.825,0.143,-5
2.712,0.100,0
1.552,0.076,0
2.574,0.099,0
2.567,0.078,0
2.874,0.079,0
2.157,0.140,-5
2.760,0.133,-5
2.258,0.108,0
1.917,0.085,0
1.964,0.072,0
2.698,0.115,0
2.771,0.094,0
1.973,0.087,0
2.865,0.159,0
1.774,0.088,0
2.583,0.122,0
2.881,0.079,0
2.535,0.116,-5
2.153,0.074,0
3.075,0.111,0
2.697,0.116,-5
2.852,0.091,0
2.536,0.144,-5
2.492,0.122,0
2.882,0.280,0
2.688,0.101,0
1.953,0.072,0
2.350,0.054,0
2.743,0.123,0
2.758,0.095,0
2.701,0.075,0
2.155,0.092,0
2.172,0.095,0
2.499,0.068,0
2.019,0.086,0
2.886,0.101,0
2.783,0.182,-5
2.425,0.120,-5
2.536,0.085,0
2.566,0.103,0
2.036,0.100,0
2.621,0.265,-5
2.245,0.057,0
2.470,0.064,0
2.766,0.091,0
2.120,0.061,0
2.257,0.142,0
2.066,0.115,0
2.392,0.079,0
2.544,0.110,-5
2.921,0.095,0
3.122,0.094,0
2.737,0.151,-5
2.347,0.074,0
2.708,0.143,-5
2.395,0.100,0
2.397,0.137,0
2.850,0.098,0
2.755,0.110,-5
2.068,0.091,0
2.395,0.211,0
2.451,0.077,0
1.876,0.072,0
2.265,0.095,0
1.969,0.151,0
1.515,0.076,0
2.273,0.224,0
1.928,0.061,0
2.197,0.075,0
2.318,0.079,0
2.086,0.088,0
2.853,0.095,0
2.742,0.071,0
2.511,0.107,-5
3.044,0.241,-5
2.735,0.091,0
2.119,0.135,-5
2.765,0.075,0
2.568,0.079,0
2.241,0.099,0
2.856,0.270,-5
2.891,0.186,-5
2.893,0.155,-5
1.733,0.193,-5
2.381,0.114,-5
3.063,0.217,-5
1.491,0.120,0
2.104,0.083,0
1.724,0.083,0
2.030,0.097,0
2.077,0.101,0
1.821,0.107,0
3.004,0.186,-5
2.014,0.074,0
2.785,0.158,0
2.585,0.123,-5
2.424,0.092,0
2.343,0.056,0
2.810,0.101,0
2.567,0.080,0
1.941,0.097,0
2.089,0.229,0
2.816,0.101,0
2.531,0.096,0
2.789,0.080,0
2.785,0.144,-5
2.071,0.081,0
2.512,0.096,0
2.890,0.126,0
3.008,0.184,-5
2.398,0.103,-5
2.711,0.115,0
2.599,0.130,-5
2.699,0.081,0
2.832,0.123,0
2.630,0.108,-5
2.727,0.126,0
3.252,0.145,0
2.265,0.073,0
1.581,0.082,0
2.493,0.119,0
2.959,0.104,0
2.465,0.149,-5
2.010,0.112,0
2.291,0.060,0
2.639,0.142,-5
1.980,0.084,0
2.034,0.091,0
2.834,0.093,0
1.963,0.110,-5
2.455,0.564,-5
2.280,0.083,0
2.560,0.096,0
2.633,0.098,0
2.367,0.104,0
1.406,0.077,0
2.001,0.089,0
1.412,0.092,0
2.474,0.050,0
1.961,0.072,0
2.321,0.056,0
2.804,0.197,0
1.807,0.070,0
2.274,0.075,0
2.916,0.123,-5
2.359,0.260,-5
2.617,0.086,0
2.523,0.093,0
2.910,0.143,0
2.814,0.123,0
2.965,0.193,0
3.191,0.145,0
2.324,0.485,-5
2.762,0.167,0
2.599,0.082,0
2.255,0.063,0
2.647,0.083,0
2.871,0.139,0
2.326,0.117,-5
2.520,0.106,0
2.241,0.106,0
1.776,0.187,0
2.857,0.145,0
2.739,0.123,-5
2.201,0.083,0
2.817,0.246,-5
2.289,0.101,0
2.454,0.117,-5
2.723,0.190,0
1.989,0.087,0
2.496,0.090,0
2.303,0.123,-5
2.803,0.078,0
1.976,0.062,0
2.690,0.104,0
2.412,0.086,0
2.635,0.108,-5
1.914,0.070,0
2.426,0.038,0
1.994,0.094,0
2.588,0.116,0
2.722,0.116,0
2.295,0.098,0
2.294,0.085,0
1.906,0.105,0
2.426,0.106,0
2.630,0.100,0
2.410,0.134,-5
1.562,0.074,0
2.420,0.101,0
0.996,0.102,0
1.803,0.159,-5
2.502,0.083,0
1.676,0.078,0
2.684,0.161,0
2.502,0.097,-5
2.809,0.126,0
1.812,0.081,0
2.133,0.080,0
2.171,0.085,0
2.386,0.104,0
2.841,0.080,0
2.505,0.107,0
2.652,0.073,0
2.495,0.078,0
2.809,0.649,-5
1.946,0.206,-5
2.488,0.094,0
3.091,0.428,0
2.927,0.114,0
1.876,0.064,0
2.772,0.098,0
2.201,0.087,0
2.417,0.133,-5
2.296,0.099,0
2.088,0.070,0
2.727,0.184,0
2.604,0.100,0
2.970,0.634,-5
2.667,0.112,0
2.539,0.079,0
2.746,0.097,0
2.876,0.090,0
2.348,0.125,0
2.182,0.121,0
2.854,0.140,0
2.716,0.086,0
2.364,0.099,0
1.955,0.068,0
2.726,0.103,0
2.153,0.112,0
2.337,0.094,0
2.778,0.173,0
2.261,0.073,0
2.377,0.088,0
2.326,0.068,0
2.628,0.089,0
2.523,0.087,0
2.414,0.137,0
2.834,0.122,0
1.207,0.138,-5
2.661,0.199,0
1.873,0.093,0
2.604,0.217,0
2.378,0.157,0
2.546,0.108,-5
2.001,0.124,0
2.475,0.122,0
2.590,0.115,0
2.801,0.110,0
1.986,0.048,0
1.645,0.160,-5
2.650,0.120,0
2.728,0.074,0
1.954,0.092,0
2.957,0.171,0
2.740,0.086,0
2.779,0.140,0
2.099,0.076,0
2.821,0.086,0
2.875,0.069,0
2.558,0.087,0
2.151,0.082,0
2.574,0.106,0
2.710,0.102,0
2.767,0.103,0
2.482,0.147,-5
2.827,0.162,-5
2.262,0.087,0
3.074,0.151,-5
2.632,0.119,0
2.572,0.077,0
2.922,0.090,0
2.293,0.076,0
2.148,0.082,0
2.379,0.091,0
1.802,0.096,0
2.784,0.550,-5
2.740,0.111,0
2.652,0.138,-5
2.326,0.105,0
2.642,0.092,0
2.403,0.080,0
2.743,0.127,-5
2.328,0.142,-5
2.805,0.081,0
2.114,0.086,0
3.119,0.121,0
2.751,0.071,0
2.565,0.135,0
2.926,0.168,-5
2.884,0.154,-5
2.545,0.076,0
2.536,0.096,0
3.145,0.344,-5
2.973,0.173,0
2.138,0.097,0
2.621,0.078,0
1.959,0.185,0
1.836,0.079,0
2.568,0.079,0
2.186,0.089,0
2.946,0.671,-5
2.517,0.092,0
2.942,0.184,0
2.725,0.088,0
2.890,0.121,0
2.855,0.158,-5
2.872,0.293,-5
2.563,0.088,0
2.891,0.684,-5
2.066,0.069,0
2.625,0.186,0
2.441,0.122,-5
2.520,0.133,0
1.678,0.083,0
2.638,0.118,0
2.941,0.140,0
2.590,0.117,0
2.416,0.171,-5
2.157,0.102,0
2.729,0.087,0
1.325,0.097,-5
1.967,0.106,0
2.850,0.095,0
2.478,0.100,0
2.370,0.118,-5
1.826,0.104,0
2.666,0.249,0
2.768,0.102,0
2.763,0.238,-5
2.396,0.076,0
1.813,0.083,0
1.750,0.107,0
1.892,0.115,0
2.768,0.081,0
2.521,0.038,0
2.386,0.117,0
2.161,0.184,0
2.807,0.131,0
2.060,0.088,0
2.321,0.234,-5
2.298,0.069,0
2.887,0.201,-5
2.798,0.085,0
2.471,0.107,-5
1.912,0.032,0
2.388,0.060,0
2.383,0.167,-5
2.689,0.199,-5
2.970,0.138,0
2.753,0.097,0
2.628,0.084,0
2.585,0.138,-5
2.875,0.152,-5
2.927,0.459,-5
2.277,0.093,0
2.762,0.284,-5
2.818,0.128,0
2.865,0.145,-5
2.677,0.078,0
2.606,0.057,0
2.574,0.105,0
1.126,0.103,0
2.550,0.116,0
2.923,0.154,-5
2.791,0.132,-5
2.780,0.128,-5
2.640,0.192,-5
2.610,0.109,-5
2.409,0.146,0
2.685,0.085,0
2.202,0.107,0
2.528,0.191,0
2.906,0.581,-5
2.199,0.073,0
2.946,0.134,-5
2.209,0.128,-5
2.177,0.129,0
2.387,0.126,-5
2.626,0.098,0
2.663,0.128,-5
2.674,0.082,0
2.857,0.209,0
2.545,0.069,0
2.937,0.138,-5
2.372,0.162,-5
2.828,0.193,0
2.464,0.106,-5
2.368,0.156,-5
2.426,0.100,0
2.606,0.042,0
2.447,0.107,0
2.315,0.073,0
2.062,0.124,-5
3.013,0.179,0
2.536,0.117,-5
2.053,0.080,0
2.231,0.150,-5
2.913,0.156,0
2.370,0.102,0
2.010,0.081,0
2.915,0.093,0
2.386,0.118,-5
2.589,0.108,0
1.380,0.084,0
2.708,0.193,-5
2.912,0.133,-5
2.913,0.117,-5
2.350,0.097,0
2.600,0.079,0
2.516,0.081,0
