T, time, status
4.397,21.343,-2
2.952,1.274,0
3.640,4.834,-4
3.738,13.041,-2
3.398,1.142,1
3.666,2.340,1
2.800,2.507,0
2.474,0.908,0
3.985,3.797,0
2.754,1.314,0
3.372,3.647,-4
3.580,1.604,1
3.568,1.314,0
3.404,1.666,1
2.547,2.530,-4
4.319,2.347,1
3.300,1.321,0
2.802,1.336,1
3.356,2.605,1
3.944,8.309,-2
3.386,1.174,1
3.400,6.822,-2
3.671,10.295,-4
3.468,14.518,-4
2.779,4.956,-4
3.672,8.225,-2
3.865,4.955,0
3.256,1.704,0
3.671,1.997,1
3.722,3.424,1
3.598,3.511,-2
2.874,1.325,1
3.989,5.133,1
3.353,1.689,0
3.488,1.289,0
2.849,1.289,0
3.712,14.577,1
3.673,1.565,1
3.692,5.796,1
2.073,3.041,-4
3.309,1.689,0
3.939,6.497,1
3.214,1.478,1
3.791,2.497,1
3.866,9.429,-2
3.326,3.923,-4
3.968,11.176,-2
3.261,1.341,1
3.602,6.907,-2
3.555,1.402,1
3.743,1.130,0
3.269,2.158,1
2.917,6.886,-4
3.633,5.364,-2
4.069,3.343,0
3.983,13.908,-4
3.834,4.978,1
3.782,11.563,-4
3.053,1.855,1
3.698,2.623,0
3.350,1.901,0
3.526,1.649,1
4.059,2.266,1
3.843,10.224,-4
3.365,1.369,0
3.496,1.494,1
3.063,1.539,1
3.327,3.656,-4
3.918,1.943,1
2.783,3.617,-4
2.831,3.958,-4
3.622,10.692,-2
4.284,15.669,-4
3.662,21.095,-3
4.087,10.602,-4
2.942,1.492,1
3.897,1.738,1
3.419,23.441,-3
2.265,2.970,-4
3.580,7.092,-4
2.431,0.958,0
4.370,4.138,1
3.396,6.001,1
3.107,2.926,-4
3.629,2.609,0
3.178,2.834,-4
4.198,2.849,1
3.970,4.542,1
3.624,6.322,-4
3.805,6.621,-4
3.661,2.533,0
3.108,1.534,1
2.960,7.238,-4
3.887,8.568,-2
2.932,1.015,0
3.743,2.435,1
4.274,21.092,-4
2.380,24.001,-3
2.875,1.239,1
3.342,5.106,-4
3.438,7.712,1
3.374,7.637,-2
3.501,1.869,0
3.583,6.037,-2
3.516,7.859,-2
2.924,3.706,-4
3.118,1.365,1
3.773,1.812,0
4.292,15.538,-2
3.746,1.784,1
2.470,3.179,1
4.192,3.064,1
3.754,2.850,1
2.360,3.985,-4
3.600,1.746,1
3.327,1.438,0
2.706,1.441,1
4.320,12.990,-2
3.454,4.839,-2
3.865,1.312,1
4.064,1.929,0
3.611,8.057,-2
4.013,10.347,-2
3.730,1.646,0
2.697,1.941,1
3.310,5.387,-4
4.275,4.690,1
4.103,9.200,-2
3.171,2.353,1
3.594,6.253,-4
3.788,1.300,0
3.493,8.484,-4
2.968,1.527,1
3.422,1.582,1
