T, time, status
2.026,0.699,0
2.497,1.372,1
2.367,0.785,1
2.198,0.575,0
2.488,0.736,1
2.300,1.683,-4
2.770,7.328,-2
2.541,4.612,-4
2.371,0.687,1
2.125,0.675,1
2.400,1.284,-4
2.803,0.763,1
2.032,1.001,1
2.674,1.750,0
2.792,1.071,1
2.491,0.983,0
2.245,1.872,-4
2.845,1.933,1
2.327,1.448,1
2.564,3.400,-2
2.247,2.982,-4
2.563,1.009,1
2.571,0.787,0
2.548,0.731,1
2.934,7.198,-2
2.882,0.664,1
1.507,1.201,1
2.555,0.776,1
2.042,0.846,0
2.469,0.735,1
2.730,0.738,1
3.081,2.112,0
2.697,0.954,1
2.814,0.798,1
2.582,0.560,0
2.180,0.619,0
2.615,0.545,1
2.870,0.839,0
2.663,3.539,-2
1.897,1.215,0
2.713,0.741,1
2.246,0.739,1
2.877,6.481,-2
2.206,0.938,1
2.427,0.882,1
2.794,0.881,1
2.147,6.343,-2
2.556,1.223,1
2.751,0.713,1
2.370,0.683,1
2.384,0.766,1
2.176,1.019,1
2.220,0.916,1
2.839,0.984,1
2.948,3.285,-2
2.720,7.291,-2
2.727,0.600,0
2.218,0.744,1
1.842,2.719,-4
2.854,12.957,-2
2.084,0.765,1
2.903,5.081,-2
2.779,0.992,1
2.477,0.979,1
2.424,6.789,-2
2.328,1.157,1
3.071,1.121,1
2.355,0.605,1
2.217,1.580,1
2.680,0.847,1
2.354,1.492,-2
2.809,2.130,0
2.744,0.709,1
2.777,6.791,-2
2.742,0.886,1
2.709,2.061,0
2.483,2.230,1
2.480,1.004,0
2.344,2.494,-4
2.377,0.880,0
2.412,0.935,1
2.291,0.639,1
2.277,0.601,0
2.934,0.901,1
2.517,0.943,1
2.469,0.779,1
2.607,2.901,-2
2.390,3.735,-2
2.179,0.809,1
2.566,3.669,0
2.316,6.044,-2
2.652,3.021,-4
2.260,0.685,0
2.725,0.573,1
2.274,1.606,1
2.605,3.187,1
2.798,1.249,0
2.742,3.466,-4
2.196,5.532,-2
2.203,0.694,0
1.489,0.619,1
2.689,2.953,1
2.436,2.778,-4
1.571,0.662,1
2.784,6.849,-2
2.749,0.908,1
2.284,6.537,-4
2.873,2.567,-2
2.161,9.027,1
2.215,0.817,1
2.807,0.666,1
2.716,7.514,-2
1.963,1.007,0
2.751,0.852,0
2.753,2.830,-2
2.563,1.855,1
2.657,6.410,-2
2.698,5.959,-2
2.628,0.991,1
3.055,4.424,-2
2.817,3.423,-2
1.821,2.312,-2
2.587,0.577,1
2.845,4.385,-4
2.114,1.031,1
2.220,1.237,1
2.621,1.793,-4
2.414,2.999,1
2.631,6.496,-2
2.059,0.763,1
2.978,0.804,1
2.602,4.662,-2
2.414,0.892,1
2.799,0.874,0
2.899,1.125,1
1.478,0.947,0
2.310,0.936,1
2.255,2.744,1
2.273,0.665,0
2.103,0.868,1
2.809,3.307,1
2.421,0.760,1
2.782,5.760,-2
3.035,0.682,1
2.852,3.511,-2
2.837,4.361,1
2.345,0.769,1
2.163,0.905,1
2.047,0.955,1
2.890,0.687,1
2.448,3.038,-2
2.649,3.387,-2
2.839,6.090,-2
1.981,0.738,1
2.258,0.820,1
2.749,3.817,-2
2.630,1.418,1
