T, time, status
1.996,0.256,-5
2.259,0.104,0
2.446,0.084,0
2.862,0.138,-5
1.738,0.117,0
2.372,0.070,0
2.642,0.105,0
2.172,0.088,0
2.118,0.100,0
2.893,0.120,0
2.643,0.150,-5
2.324,0.089,0
2.858,0.150,0
2.180,0.079,0
2.183,0.132,0
2.807,0.111,-5
2.817,0.138,-5
2.568,0.097,0
2.557,0.089,0
2.299,0.136,-5
2.735,0.088,0
2.515,0.168,-5
2.844,0.244,-5
2.252,0.159,-5
2.365,0.092,0
2.894,0.370,-5
2.792,0.135,-5
2.358,0.117,0
1.956,0.313,-5
2.566,0.115,0
1.324,0.080,0
2.908,0.171,-5
2.254,0.094,0
2.523,0.083,0
2.189,0.088,0
2.892,0.167,-5
2.915,0.665,-5
2.747,0.106,0
2.846,0.119,0
2.583,0.097,0
2.256,0.199,0
2.767,0.080,0
2.611,0.095,0
2.371,0.103,0
2.678,0.105,0
2.744,0.115,0
1.871,0.125,0
2.880,0.110,0
2.281,0.135,-5
3.140,0.291,-5
2.816,0.162,0
2.069,0.125,-5
2.941,0.299,-5
2.402,0.103,0
2.783,0.143,-5
2.772,0.091,0
2.843,0.163,-5
2.072,0.105,0
2.565,0.151,0
2.769,0.162,-5
2.521,0.097,0
2.257,0.082,0
2.355,0.115,0
2.632,0.102,0
2.404,0.094,0
2.911,0.174,-5
2.712,0.219,0
2.440,0.097,0
2.563,0.249,0
2.770,0.172,-5
2.265,0.113,-5
2.443,0.101,0
2.440,0.091,0
2.630,0.107,0
2.571,0.133,-5
2.866,0.150,0
2.693,0.220,-5
2.856,0.550,-5
2.368,0.099,0
2.286,0.132,0
2.072,0.070,0
2.894,0.142,-5
2.933,0.129,-5
2.848,0.096,0
2.786,0.125,0
2.728,0.092,0
2.874,0.100,0
2.812,0.123,-5
2.257,0.100,0
2.248,0.124,0
2.114,0.090,0
2.354,0.094,0
2.966,0.801,-5
2.536,0.116,0
2.512,0.081,0
2.904,0.113,0
2.294,0.077,0
2.616,0.087,0
2.470,0.123,-5
2.466,0.082,0
2.247,0.108,0
2.865,0.152,0
2.531,0.113,-5
2.430,0.111,0
2.969,0.130,0
2.805,0.147,-5
2.861,0.116,-5
2.445,0.099,0
2.286,0.137,-5
2.427,0.094,0
2.932,0.124,0
2.173,0.095,0
2.647,0.095,0
2.668,0.191,-5
1.444,0.085,0
2.938,0.123,0
1.666,0.086,0
2.730,0.137,0
2.887,0.122,0
2.484,0.060,0
2.397,0.138,0
2.897,0.110,0
2.261,0.070,0
2.747,0.106,0
2.491,0.127,-5
1.871,0.125,-5
2.456,0.435,-5
1.893,0.128,-5
2.779,0.096,0
2.262,0.264,-5
2.457,0.107,0
2.260,0.113,0
2.707,0.126,0
2.835,0.238,-5
2.825,0.226,-5
2.672,0.144,-5
1.826,0.137,-5
1.929,0.097,0
2.679,0.073,0
2.615,0.104,0
2.361,0.093,0
2.915,0.126,-5
2.618,0.103,0
2.535,0.120,0
2.305,0.139,-5
2.288,0.120,0
2.797,0.124,0
2.572,0.098,0
1.873,0.253,-5
2.232,0.076,0
2.942,0.172,-5
2.300,0.108,0
2.906,0.139,-5
2.975,0.117,0
2.303,0.079,0
2.732,0.137,-5
2.271,0.087,0
2.519,0.097,0
0.935,0.100,0
2.145,0.130,0
2.066,0.087,0
2.210,0.084,0
2.774,0.111,0
2.483,0.086,0
2.776,0.158,-5
2.751,0.089,0
2.788,0.081,0
2.918,0.120,0
2.605,0.085,0
2.806,0.141,-5
2.888,0.182,-5
2.000,0.077,0
2.271,0.127,-5
2.795,0.123,0
2.595,0.155,0
2.783,0.085,0
1.538,0.069,0
2.700,0.120,0
2.743,0.111,0
2.746,0.171,0
2.631,0.126,-5
2.920,0.114,0
2.505,0.108,0
3.006,0.083,0
2.883,0.693,-5
2.587,0.135,0
2.612,0.073,0
2.508,0.122,0
2.748,0.080,0
3.116,0.160,-5
2.616,0.099,0
2.730,0.411,-5
3.013,0.103,0
2.719,0.090,0
3.021,0.211,-5
2.604,0.238,-5
2.442,0.106,0
2.660,0.136,0
2.614,0.131,-5
2.816,0.116,0
2.321,0.135,0
2.517,0.087,0
2.589,0.093,0
2.971,0.060,0
2.254,0.111,0
2.049,0.096,0
2.876,0.161,0
2.584,0.082,0
2.190,0.104,0
2.614,0.211,-5
2.611,0.095,0
2.547,0.106,0
2.853,0.151,-5
2.484,0.069,0
2.822,0.195,0
2.308,0.092,0
2.349,0.103,0
2.464,0.098,0
2.894,0.114,0
2.684,0.095,0
2.621,0.098,0
2.981,0.118,0
2.082,0.271,0
2.387,0.117,0
2.480,0.121,-5
2.575,0.123,0
2.569,0.111,0
2.196,0.089,0
2.371,0.068,0
2.038,0.096,0
2.657,0.114,0
2.966,0.758,-5
2.714,0.096,0
3.005,0.099,0
2.684,0.186,-5
2.266,0.085,0
2.844,0.258,0
2.368,0.122,0
2.158,0.102,0
2.526,0.131,-5
2.844,0.269,-5
2.227,0.114,-5
2.385,0.089,0
2.635,0.124,0
1.833,0.086,0
2.290,0.107,0
2.682,0.133,0
2.353,0.083,0
2.434,0.144,0
2.695,0.103,0
2.851,0.111,0
2.835,0.097,0
2.611,0.149,0
2.842,0.216,-5
2.646,0.210,-5
2.101,0.154,-5
2.674,0.081,0
2.721,0.140,-5
2.284,0.139,-5
1.652,0.109,0
1.983,0.088,0
3.093,0.558,-5
2.254,0.097,0
2.500,0.091,0
2.623,0.138,-5
2.368,0.082,0
2.601,0.176,-5
2.302,0.099,0
2.868,0.132,0
2.902,0.108,0
2.749,0.157,-5
2.758,0.134,0
1.327,0.146,-5
2.753,0.091,0
2.565,0.070,0
2.425,0.084,0
2.609,0.104,0
2.912,0.171,-5
2.280,0.077,0
2.620,0.104,0
2.342,0.065,0
2.672,0.068,0
1.853,0.127,0
2.473,0.118,-5
2.639,0.132,0
2.684,0.055,0
2.918,0.364,-5
1.794,0.076,0
2.186,0.076,0
2.310,0.140,-5
2.143,0.067,0
1.205,0.104,0
2.575,0.125,0
2.649,0.177,0
2.551,0.137,0
2.385,0.056,0
2.532,0.077,0
3.167,0.194,-5
1.833,0.076,0
2.757,0.090,0
2.225,0.101,0
2.644,0.486,-5
2.279,0.081,0
2.522,0.129,-5
2.276,0.104,0
2.250,0.081,0
2.957,0.157,0
1.789,0.078,0
2.114,0.176,-5
1.885,0.061,0
2.640,0.156,0
2.505,0.091,0
2.446,0.155,-5
2.754,0.082,0
2.709,0.087,0
1.724,0.066,0
2.165,0.104,0
2.795,0.113,0
2.583,0.106,0
2.536,0.116,0
2.750,0.136,0
2.850,0.678,-5
2.163,0.116,0
2.930,0.496,-5
2.226,0.094,0
2.782,0.102,0
2.614,0.119,0
2.372,0.085,0
2.155,0.082,0
2.849,0.067,0
0.001,0.076,-5
1.536,0.102,0
2.568,0.265,-5
2.074,0.110,-5
2.221,0.085,0
2.657,0.152,-5
2.227,0.088,0
2.394,0.122,0
2.384,0.090,0
2.487,0.159,-5
2.597,0.132,-5
2.173,0.073,0
1.978,0.098,0
2.437,0.123,-5
2.357,0.113,0
2.783,0.167,0
2.152,0.082,0
2.790,0.104,0
2.332,0.121,-5
2.901,0.112,0
2.918,0.097,0
2.483,0.086,0
3.108,0.231,0
2.535,0.117,0
1.539,0.099,0
2.663,0.097,0
2.333,0.090,0
2.614,0.083,0
2.542,0.115,0
2.059,0.124,0
2.171,0.068,0
2.642,0.083,0
2.241,0.103,0
2.715,0.112,0
2.495,0.079,0
1.999,0.178,0
2.222,0.074,0
2.425,0.113,-5
2.505,0.056,0
2.715,0.195,-5
2.834,0.136,0
2.706,0.104,0
2.532,0.084,0
2.518,0.088,0
2.892,0.107,0
2.349,0.269,-5
2.026,0.155,0
2.408,0.078,0
2.889,0.148,-5
2.165,0.079,0
2.781,0.115,0
1.939,0.080,0
2.450,0.091,0
2.750,0.144,0
2.886,0.095,0
2.731,0.124,0
2.347,0.148,0
2.549,0.081,0
2.969,0.187,-5
2.574,0.085,0
1.991,0.093,0
2.429,0.078,0
2.418,0.142,0
2.412,0.083,0
2.743,0.138,-5
2.506,0.103,0
2.773,0.133,-5
2.990,0.133,0
2.237,0.105,0
2.473,0.154,-5
2.333,0.276,-5
2.185,0.082,0
2.361,0.080,0
2.431,0.140,-5
2.977,0.108,0
2.652,0.108,0
2.075,0.124,0
2.583,0.164,0
2.757,0.177,0
2.549,0.170,0
3.050,0.115,-5
2.062,0.079,0
3.041,0.568,-5
2.235,0.085,0
2.680,0.097,0
2.263,0.122,0
3.129,0.108,0
2.627,0.119,0
2.613,0.127,0
1.641,0.102,0
2.925,0.203,-5
1.861,0.271,-5
2.523,0.116,0
2.254,0.109,0
2.224,0.102,0
2.097,0.141,-5
2.572,0.104,0
2.495,0.083,0
2.098,0.074,0
2.829,0.148,0
2.692,0.123,-5
2.600,0.114,-5
1.598,0.092,0
2.022,0.100,0
2.227,0.130,0
2.606,0.085,0
2.777,0.094,0
2.730,0.095,0
2.404,0.120,0
1.848,0.101,0
1.526,0.095,0
2.892,0.127,0
2.240,0.116,-5
1.744,0.075,0
1.796,0.089,0
2.632,0.137,-5
1.500,0.087,0
2.398,0.108,0
2.543,0.092,0
1.490,0.092,0
1.935,0.076,0
2.342,0.094,0
2.017,0.070,0
2.412,0.078,0
1.935,0.089,0
2.626,0.110,0
2.644,0.144,0
2.675,0.137,0
2.321,0.146,-5
2.530,0.087,0
2.168,0.190,-5
2.542,0.087,0
2.373,0.121,0
2.678,0.083,0
2.816,0.100,0
2.837,0.560,-5
2.004,0.092,0
2.979,0.182,-5
2.333,0.109,0
2.857,0.108,0
2.787,0.128,0
2.640,0.130,-5
2.574,0.141,-5
1.727,0.079,0
2.222,0.066,0
2.177,0.076,0
2.788,0.228,0
2.540,0.112,0
1.526,0.118,-5
2.845,0.089,0
2.773,0.094,0
2.072,0.148,0
2.683,0.224,-5
2.216,0.057,0
2.338,0.149,-5
2.934,0.655,-5
1.855,0.076,0
2.292,0.073,0
2.700,0.110,0
1.494,0.124,0
2.173,0.093,0
2.097,0.237,-5
2.283,0.099,0
2.221,0.089,0
1.964,0.065,0
2.283,0.166,-5
2.815,0.136,-5
2.730,0.122,0
2.663,0.209,-5
2.451,0.307,0
2.785,0.189,-5
2.690,0.121,-5
2.988,0.105,0
2.396,0.092,0
2.851,0.198,-5
3.063,0.112,0
2.528,0.067,0
2.275,0.083,0
2.406,0.065,0
1.961,0.109,0
2.974,0.120,0
2.480,0.100,0
2.735,0.228,-5
2.285,0.116,0
3.077,0.248,-5
2.870,0.186,-5
3.173,0.115,0
2.780,0.151,-5
2.217,0.099,0
1.763,0.086,0
2.658,0.111,0
2.590,0.138,-5
2.765,0.193,0
2.236,0.090,0
2.234,0.064,0
2.454,0.108,0
2.294,0.082,0
2.810,0.205,-5
2.490,0.072,0
2.169,0.058,0
2.191,0.084,0
1.937,0.117,0
2.452,0.093,0
2.111,0.074,0
2.070,0.272,-5
2.815,0.179,-5
2.477,0.161,-5
2.406,0.084,0
2.005,0.065,0
2.263,0.148,0
2.887,0.097,0
2.656,0.127,0
2.729,0.157,-5
2.741,0.092,0
2.518,0.095,0
2.754,0.316,-5
2.627,0.141,-5
2.490,0.125,-5
1.976,0.106,0
2.761,0.107,0
2.277,0.109,-5
2.197,0.132,0
2.447,0.142,-5
2.217,0.101,0
3.055,0.166,-5
2.633,0.148,-5
2.661,0.103,0
2.735,0.114,0
2.867,0.093,0
2.487,0.198,-5
2.176,0.086,0
2.326,0.114,0
2.648,0.233,0
2.705,0.141,0
2.163,0.088,0
3.104,0.158,-5
2.322,0.076,0
2.128,0.093,0
2.475,0.125,0
2.663,0.175,0
2.084,0.124,-5
1.425,0.085,0
2.128,0.542,-5
2.597,0.167,-5
2.384,0.149,-5
2.815,0.092,0
2.094,0.108,0
2.924,0.144,-5
2.672,0.073,0
2.510,0.129,0
2.582,0.083,0
1.740,0.103,0
2.327,0.074,0
2.007,0.073,0
2.658,0.149,0
2.392,0.133,-5
2.376,0.089,0
2.664,0.261,-5
2.792,0.103,0
2.251,0.090,0
2.617,0.098,0
2.868,0.194,-5
2.602,0.146,-5
1.938,0.072,0
1.482,0.107,0
2.942,0.478,0
2.148,0.105,0
2.241,0.133,0
2.006,0.117,0
2.966,0.104,0
2.156,0.100,0
2.958,0.183,-5
2.862,0.730,-5
2.445,0.144,0
2.826,0.151,-5
2.589,0.095,0
2.959,0.170,-5
2.772,0.096,0
2.672,0.084,0
2.373,0.105,0
2.197,0.073,0
2.700,0.192,0
2.295,0.087,0
3.152,0.152,0
2.482,0.124,0
2.354,0.092,0
2.400,0.125,-5
2.346,0.102,0
2.628,0.437,-5
2.376,0.081,0
2.423,0.094,0
3.107,0.266,0
2.369,0.112,0
2.281,0.089,0
2.782,0.190,-5
2.231,0.109,0
2.700,0.119,0
2.677,0.191,-5
2.870,0.124,0
2.612,0.136,0
2.772,0.097,0
2.350,0.087,0
2.654,0.102,0
2.721,0.117,0
2.571,0.079,0
2.547,0.134,-5
2.924,0.182,-5
2.809,0.113,0
2.648,0.082,0
2.903,0.361,-5
1.830,0.090,0
2.777,0.145,-5
2.811,0.063,0
2.381,0.162,-5
2.528,0.126,0
1.896,0.117,-5
2.679,0.155,-5
2.530,0.150,-5
2.915,0.096,0
1.389,0.089,0
2.511,0.093,0
1.952,0.125,0
2.898,0.298,-5
2.747,0.190,-5
1.722,0.194,-5
2.697,0.339,0
2.379,0.242,-5
3.055,0.155,-5
2.971,0.320,-5
2.568,0.092,0
2.458,0.108,0
2.427,0.266,-5
2.882,0.120,0
2.631,0.153,0
2.769,0.114,0
2.914,0.100,0
2.919,0.745,-5
2.849,0.077,0
2.222,0.086,0
2.855,0.137,0
2.103,0.130,0
2.539,0.136,-5
1.423,0.071,0
2.475,0.275,-5
2.952,0.400,-5
2.514,0.142,-5
2.344,0.090,0
2.076,0.150,-5
2.719,0.134,-5
1.916,0.116,0
2.318,0.099,-5
2.134,0.098,0
2.971,0.122,0
2.186,0.083,0
2.265,0.109,0
2.685,0.148,0
2.130,0.111,0
2.839,0.095,0
2.242,0.138,-5
2.484,0.086,0
2.978,0.140,0
2.473,0.074,0
2.524,0.108,0
2.104,0.100,0
2.592,0.097,0
2.512,0.098,0
2.755,0.097,0
1.565,0.097,0
2.671,0.154,-5
2.696,0.163,-5
2.849,0.083,0
1.841,0.258,-5
1.920,0.088,0
2.687,0.088,0
2.201,0.094,0
2.686,0.116,-5
2.321,0.105,0
1.968,0.092,0
2.392,0.109,0
2.352,0.060,0
2.461,0.094,0
2.484,0.088,0
1.864,0.115,0
2.506,0.123,0
1.543,0.088,0
2.805,0.105,0
2.249,0.110,0
2.543,0.271,0
2.809,0.125,0
1.917,0.095,0
2.854,0.145,0
2.297,0.102,0
1.924,0.084,0
2.547,0.070,0
2.311,0.141,0
2.505,0.094,0
2.864,0.090,0
2.230,0.128,-5
2.780,0.146,-5
2.566,0.103,0
2.404,0.205,0
2.608,0.066,0
2.776,0.160,0
2.782,0.140,-5
1.545,0.316,-5
2.583,0.168,0
2.042,0.092,0
2.454,0.100,0
2.841,0.235,0
2.391,0.105,0
2.218,0.140,-5
2.379,0.160,0
1.449,0.091,0
2.905,0.162,-5
2.850,0.231,-5
2.971,0.692,-5
2.920,0.188,-5
2.654,0.128,0
2.662,0.124,0
2.638,0.130,0
2.558,0.099,0
2.292,0.095,0
2.288,0.128,0
3.002,0.123,0
2.677,0.518,-5
2.493,0.096,0
2.782,0.109,0
2.215,0.110,-5
2.954,0.099,0
2.765,0.091,0
2.349,0.082,0
2.452,0.116,0
2.680,0.111,0
2.958,0.150,-5
2.870,0.085,0
2.493,0.075,0
2.855,0.154,0
2.340,0.150,0
2.871,0.649,-5
2.693,0.157,0
2.905,0.119,0
2.254,0.042,0
2.732,0.392,0
2.898,0.141,0
2.873,0.095,0
2.631,0.295,-5
2.436,0.080,0
2.729,0.182,-5
2.007,0.195,0
3.039,0.164,-5
3.042,0.096,0
2.543,0.135,-5
2.630,0.090,0
2.339,0.087,0
2.105,0.079,0
2.270,0.092,0
2.426,0.093,0
2.133,0.078,0
2.728,0.464,-5
2.911,0.082,0
2.940,0.201,-5
2.273,0.104,0
2.198,0.074,0
1.666,0.118,0
2.732,0.095,0
2.881,0.129,-5
2.671,0.139,-5
2.320,0.115,0
2.302,0.131,0
2.807,0.122,0
2.406,0.085,0
2.821,0.171,-5
2.809,0.468,-5
1.909,0.103,0
2.040,0.090,0
2.912,0.115,0
2.925,0.169,-5
2.864,0.098,0
2.820,0.152,0
2.828,0.081,0
2.340,0.079,0
2.387,0.126,-5
2.382,0.111,-5
2.896,0.168,-5
2.857,0.130,-5
2.737,0.118,-5
2.863,0.149,-5
2.496,0.081,0
2.911,0.151,-5
2.879,0.103,0
2.200,0.103,0
2.532,0.078,0
2.788,0.109,0
1.237,0.108,0
2.748,0.070,0
2.378,0.138,-5
2.310,0.180,-5
2.676,0.071,0
2.951,0.426,-5
2.867,0.177,-5
2.896,0.270,-5
2.925,0.083,0
2.917,0.350,-5
2.909,0.279,-5
2.846,0.098,0
2.900,0.201,-5
2.667,0.167,-5
2.675,0.109,0
3.137,0.147,0
2.769,0.206,0
2.414,0.094,0
2.735,0.119,0
2.616,0.101,0
2.849,0.157,0
2.213,0.112,0
2.523,0.095,0
2.918,0.268,0
2.547,0.135,0
2.392,0.329,-5
2.791,0.189,-5
1.771,0.109,0
2.427,0.108,0
2.640,0.087,0
2.624,0.125,0
2.201,0.091,0
2.674,0.159,-5
2.946,0.145,-5
2.822,0.143,-5
2.677,0.162,0
2.592,0.111,0
2.945,0.109,0
2.674,0.107,0
2.160,0.103,0
2.648,0.140,-5
2.592,0.067,0
2.914,0.928,-5
2.530,0.104,0
1.575,0.095,0
2.771,0.114,0
2.604,0.091,0
2.780,0.216,0
2.309,0.081,0
2.446,0.101,0
2.712,0.085,0
2.086,0.138,-5
2.798,0.116,0
2.498,0.154,-5
2.690,0.147,0
2.272,0.133,0
2.561,0.092,0
2.548,0.137,0
2.772,0.506,-5
2.684,0.175,-5
2.668,0.134,0
2.208,0.089,0
3.127,0.124,0
2.512,0.143,0
2.468,0.098,0
1.457,0.079,0
2.869,0.170,-5
2.624,0.164,-5
2.804,0.291,-5
1.292,0.112,0
2.205,0.098,0
2.961,0.194,-5
2.939,0.686,-5
1.206,0.098,0
1.541,0.094,0
2.655,0.108,0
2.446,0.089,0
2.126,0.097,0
2.665,0.101,0
2.172,0.086,0
2.405,0.143,-5
2.741,0.100,0
2.461,0.143,-5
2.634,0.092,0
3.056,0.341,-5
2.244,0.064,0
2.571,0.096,0
2.490,0.115,0
2.712,0.118,-5
1.856,0.093,0
2.177,0.089,0
2.258,0.156,0
2.857,0.096,0
2.600,0.096,0
2.871,0.196,0
2.964,0.182,-5
2.351,0.102,0
2.179,0.089,0
2.227,0.195,-5
1.396,0.088,0
2.120,0.129,-5
2.300,0.095,0
2.942,0.495,-5
2.432,0.086,0
1.888,0.133,-5
2.989,0.109,0
2.666,0.104,0
2.326,0.122,0
2.432,0.109,0
2.568,0.155,-5
2.511,0.176,-5
2.907,0.122,0
2.944,0.708,-5
2.846,0.197,-5
2.696,0.105,0
2.465,0.159,-5
2.914,0.109,0
2.878,0.699,-5
2.524,0.112,-5
2.033,0.138,0
2.746,0.105,0
2.239,0.083,0
2.439,0.065,0
2.424,0.139,0
2.480,0.082,0
2.186,0.055,0
2.776,0.157,-5
2.289,0.102,0
1.856,0.241,0
2.766,0.131,0
2.711,0.143,0
2.291,0.085,0
2.718,0.113,0
3.100,0.149,0
2.901,0.148,0
2.249,0.186,-5
2.994,0.133,-5
1.713,0.091,0
2.888,0.138,-5
2.641,0.043,0
2.410,0.140,0
2.562,0.163,-5
2.638,0.176,0
1.636,0.096,0
2.711,0.387,0
2.081,0.105,0
2.450,0.097,0
2.650,0.097,0
2.696,0.111,0
2.835,0.239,-5
2.158,0.076,0
2.047,0.104,0
2.826,0.115,0
2.523,0.099,0
2.070,0.109,0
2.748,0.136,0
2.976,0.308,-5
2.792,0.123,0
2.738,0.099,0
2.369,0.114,0
2.748,0.138,0
2.628,0.131,-5
2.969,0.490,-5
2.801,0.199,-5
2.277,0.094,0
1.756,0.062,0
2.631,0.172,0
2.287,0.082,0
2.916,0.500,-5
2.265,0.112,0
2.331,0.105,0
2.526,0.111,0
2.463,0.077,0
2.956,0.398,-5
2.598,0.116,0
2.298,0.121,0
1.903,0.124,-5
2.473,0.099,0
2.145,0.095,0
2.882,0.648,-5
2.442,0.073,0
2.441,0.105,0
2.970,0.113,0
2.440,0.070,0
2.406,0.149,-5
2.253,0.116,0
2.846,0.130,0
2.709,0.084,0
2.076,0.071,0
2.917,0.205,0
2.487,0.096,0
1.882,0.117,0
2.820,0.192,0
2.205,0.148,-5
2.155,0.105,0
2.214,0.075,0
2.691,0.167,0
2.634,0.086,0
1.749,0.085,0
2.717,0.194,0
2.227,0.076,0
2.484,0.122,0
2.787,0.199,0
2.492,0.101,0
2.907,0.184,-5
2.366,0.091,0
2.414,0.349,-5
2.905,0.142,-5
2.651,0.078,0
2.605,0.096,0
2.178,0.118,0
2.954,0.173,-5
2.152,0.071,0
1.861,0.084,0
2.839,0.175,-5
2.164,0.237,-5
2.661,0.103,0
2.871,0.117,0
2.432,0.120,0
2.507,0.081,0
2.891,0.181,0
2.786,0.104,0
1.912,0.071,0
2.614,0.131,0
2.171,0.121,0
2.863,0.123,0
2.452,0.133,0
2.439,0.084,0
2.250,0.067,0
2.669,0.193,-5
2.839,0.123,0
2.395,0.142,0
1.888,0.120,0
2.823,0.156,0
2.704,0.050,0
2.779,0.167,0
2.760,0.124,-5
3.035,0.105,0
1.833,0.087,0
2.810,0.101,0
2.812,0.615,-5
2.679,0.106,0
3.064,0.181,0
3.022,0.092,0
2.606,0.077,0
2.841,0.248,0
2.640,0.087,0
2.826,0.112,0
1.608,0.082,0
2.575,0.067,0
2.233,0.137,0
1.794,0.144,0
2.462,0.091,0
2.491,0.092,0
2.102,0.047,0
2.629,0.087,0
2.045,0.118,0
2.512,0.097,0
2.549,0.174,0
2.494,0.096,0
2.821,0.164,0
2.272,0.088,0
2.013,0.093,0
2.222,0.125,0
2.364,0.090,0
2.650,0.165,0
2.389,0.097,0
2.719,0.109,0
1.820,0.342,-5
2.295,0.163,0
2.582,0.263,-5
2.507,0.063,0
2.760,0.450,-5
2.331,0.140,-5
2.861,0.137,0
2.883,0.097,0
2.684,0.115,-5
2.584,0.133,-5
2.733,0.140,-5
0.900,0.118,0
2.170,0.119,0
2.736,0.111,-5
2.233,0.076,0
2.141,0.108,0
2.798,0.126,0
2.249,0.113,0
2.370,0.151,-5
2.226,0.109,0
2.865,0.110,0
2.558,0.186,0
2.669,0.416,0
2.189,0.117,-5
2.871,0.151,-5
2.859,0.338,-5
2.510,0.103,0
2.402,0.067,0
2.103,0.105,0
1.461,0.098,0
2.552,0.084,0
2.658,0.132,0
2.672,0.538,-5
2.436,0.094,0
2.558,0.137,0
2.562,0.166,0
2.667,0.127,0
2.364,0.133,-5
2.024,0.108,0
2.494,0.127,-5
2.435,0.118,0
2.684,0.172,0
2.672,0.140,0
2.091,0.146,0
1.475,0.121,0
2.662,0.254,0
2.510,0.095,0
2.449,0.249,-5
2.905,0.110,0
2.551,0.255,-5
2.956,0.706,-5
2.756,0.099,0
2.092,0.068,0
2.182,0.107,0
2.106,0.219,-5
2.690,0.106,0
2.290,0.118,0
2.231,0.113,0
2.717,0.129,-5
2.103,0.108,0
2.849,0.135,-5
2.253,0.153,-5
2.278,0.174,-5
2.648,0.130,-5
3.106,0.094,0
2.682,0.110,0
2.694,0.109,0
2.518,0.373,-5
2.925,0.101,0
2.805,0.087,0
2.643,0.162,-5
2.410,0.323,-5
2.222,0.087,0
2.405,0.124,0
2.480,0.489,-5
2.674,0.134,0
3.041,0.152,0
2.550,0.089,0
2.535,0.192,-5
2.455,0.088,0
2.463,0.117,0
2.682,0.101,0
1.860,0.087,0
2.307,0.051,0
2.830,0.423,0
2.136,0.101,0
2.953,0.126,0
2.778,0.296,-5
2.782,0.163,0
2.826,0.218,0
2.148,0.111,0
2.267,0.085,0
2.173,0.093,0
2.675,0.195,0
1.483,0.081,0
2.237,0.104,0
2.500,0.100,0
2.579,0.130,0
3.062,0.091,0
2.221,0.154,-5
2.873,0.119,0
2.292,0.133,0
2.739,0.096,0
2.559,0.092,0
2.871,0.711,-5
2.723,0.142,-5
2.746,0.137,0
2.280,0.088,0
2.912,0.149,-5
2.153,0.062,0
2.885,0.175,0
2.422,0.175,-5
2.652,0.230,-5
2.487,0.122,0
2.571,0.102,0
2.436,0.110,0
2.411,0.087,0
2.002,0.255,-5
2.761,0.087,0
2.524,0.114,0
2.231,0.105,0
2.117,0.109,0
2.246,0.601,-5
2.890,0.100,0
2.680,0.101,0
2.135,0.107,0
2.644,0.113,0
2.680,0.162,0
1.768,0.063,0
2.110,0.058,0
2.875,0.156,0
2.822,0.234,-5
2.478,0.104,0
2.186,0.083,0
2.398,0.095,0
2.494,0.107,0
2.019,0.094,0
2.733,0.093,0
2.712,0.085,0
2.199,0.107,0
1.913,0.088,0
2.122,0.090,0
2.071,0.103,0
2.440,0.113,0
2.862,0.136,-5
2.710,0.123,0
2.589,0.134,0
2.247,0.097,0
2.525,0.061,0
2.927,0.318,-5
2.540,0.137,-5
2.522,0.176,0
2.272,0.105,0
1.933,0.101,0
2.195,0.126,0
2.782,0.103,0
2.512,0.069,0
2.722,0.106,0
2.913,0.164,-5
2.746,0.127,0
2.604,0.076,0
2.659,0.145,0
2.421,0.130,0
2.657,0.097,0
2.337,0.100,0
2.472,0.115,0
2.308,0.064,0
2.512,0.194,0
2.357,0.136,0
2.233,0.038,0
3.027,0.194,0
2.455,0.151,0
2.536,0.118,0
2.627,0.089,0
2.792,0.123,0
2.877,0.123,0
2.741,0.129,-5
2.052,0.110,0
2.493,0.131,0
2.535,0.085,0
2.690,0.094,0
2.567,0.133,-5
2.628,0.106,0
2.524,0.176,-5
2.973,0.175,-5
2.554,0.106,0
1.719,0.106,0
2.139,0.082,0
2.960,0.685,-5
2.010,0.094,0
2.224,0.082,0
1.822,0.102,0
2.703,0.100,0
2.316,0.091,0
1.786,0.119,-5
2.400,0.093,0
2.697,0.112,0
2.786,0.133,0
2.212,0.233,0
2.210,0.159,-5
2.647,0.113,0
1.733,0.097,0
2.590,0.118,0
2.725,0.119,0
2.882,0.130,0
2.444,0.088,0
2.175,0.100,0
2.384,0.124,-5
2.529,0.140,-5
2.701,0.115,0
2.205,0.116,0
2.208,0.069,0
2.832,0.353,-5
2.755,0.179,-5
2.758,0.111,0
2.923,0.096,0
2.168,0.110,0
2.666,0.112,0
1.106,0.099,0
2.235,0.074,0
2.365,0.507,-5
2.842,0.095,0
2.673,0.103,0
2.538,0.089,0
2.564,0.130,-5
2.309,0.122,0
2.555,0.114,0
1.562,0.103,0
2.267,0.075,0
2.730,0.092,0
2.858,0.139,0
2.362,0.082,0
2.280,0.107,0
2.837,0.150,-5
1.719,0.108,0
2.285,0.078,0
2.674,0.159,-5
2.220,0.091,0
2.892,0.132,0
2.151,0.110,0
2.694,0.268,0
2.569,0.116,0
2.766,0.097,0
2.135,0.113,0
2.331,0.097,0
2.359,0.257,0
2.612,0.100,0
2.653,0.127,0
2.853,0.148,0
2.941,0.106,0
2.877,0.149,-5
2.893,0.187,0
2.237,0.137,0
2.281,0.104,0
2.034,0.153,-5
2.338,0.190,0
2.499,0.264,-5
2.790,0.098,0
2.556,0.158,-5
2.312,0.113,0
2.791,0.104,0
2.690,0.186,-5
2.481,0.124,0
2.735,0.119,0
2.633,0.110,0
2.551,0.202,-5
2.554,0.192,-5
2.403,0.098,0
2.395,0.081,0
2.812,0.145,-5
2.302,0.104,0
2.361,0.076,0
